id,fechaCaptura,expediente,autoridadSancionadora,tipoSancion,causaMotivoHechos,observaciones,institucionDependencia.nombre,servidorPublicoSancionado.rfc.rfc,servidorPublicoSancionado.rfc.homoClave,servidorPublicoSancionado.curp,servidorPublicoSancionado.nombres,servidorPublicoSancionado.primerApellido,servidorPublicoSancionado.segundoApellido,servidorPublicoSancionado.genero.clave,servidorPublicoSancionado.genero.valor,servidorPublicoSancionado.puesto,tipoFalta.clave,tipoFalta.valor,tipoFalta.descripcion,resolucion.fechaResolucion,multa.moneda.clave,multa.moneda.valor,multa.monto,inhabilitacion.plazo,inhabilitacion.fechaInicial,inhabilitacion.fechaFinal,servidorPublicoSancionado.rfc,institucion_merge
1fa47d60-0bc3-4758-a93d-f4c709365675,2006-07-25,SANC/215f1af4,Contraloría Interna,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",TRÁFICO DE INFLUENCIAS,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,INSTITUTO DE ECOLOGIA A.C. (INV),SAAG780419,B58,SAAG780419HVZLFS07,Gustavo,Salas,Alfaro,M,FEMENINO,Jefe de Departamento,ABCI,ACTUACIÓN BAJO CONFLICTO DE INTERÉS,ACTUACIÓN BAJO CONFLICTO DE INTERÉS,2006-06-25T12:57:35.495Z,,,,8 años,2006-06-25T12:57:35.495Z,2014-05-25,,fideicomisodeformacionycapacitacionparaelpersonaldelamarinamercantenacional
8aa2b690-71b0-49bd-8947-8ef865f12d4f,2006-10-18,EXPEDIENTE/8147c03c,Tribunal,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]",ABUSO DE FUNCIONES,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,FIDEICOMISO FONDO DE CAPITALIZACION E INVERSION DEL SECTOR RURAL,GAVM770904,C80,GAVM770904HVZTLR09,María de los Ángeles,Gaitán,Villareal,M,FEMENINO,Jefe de Departamento,AFN,ABUSO DE FUNCIONES,ABUSO DE FUNCIONES,2006-09-18T17:03:15.205Z,MXN,Peso Mexicano,10770.0,,,,,fideicomisodefomentominero
399fd14b-5690-4356-ae25-8e0581f279da,2006-07-25,GCPD/de1ef363,OIC,"[{'clave': 'S', 'valor': 'SUSPENSION DE EMPLEO, CARGO O COMISION', 'descripcion': ''}]","COHECHO, ACEPTO BENEFICIO NO COMPRENDIDO EN SU REMUNERACIÓN COMO PERSONA SERVIDORA PÚBLICA",Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,CASA DE MONEDA DE MEXICO,YAKY770220,C19,YAKY770220HAGNRM01,Yamileth,Yanes,Karam,M,FEMENINO,Analista,OTRO,OTRO,OTRO,2006-07-25T16:17:09.953Z,,,,2 años,2006-07-25T16:17:09.953Z,2008-06-25,,cfegeneracionvi
ea9940e1-5540-46c2-b92f-a60b83435206,2006-09-07,EXP/090b9840,Organo de Control Interno,"[{'clave': 'S', 'valor': 'SUSPENSION DE EMPLEO, CARGO O COMISION', 'descripcion': ''}]","PECULADO, AUTORIZO ACTOS PARA EL USO O APROPIACIÓN PARA SÍ DE RECURSOS PÚBLICOS SIN FUNDAMENTOS JURÍDICOS",Sanción impuesta conforme a la ley,CENTRO NACIONAL DE PREVENCION DE DESASTRES,CAGA781006,E26,CAGA781006MAGSRundefined01,Ana,Casillas,Guardado,F,MASCULINO,Director General Paraestatal B,UII,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,2006-07-07T23:45:35.752Z,,,,10 años,2006-07-07T23:45:35.752Z,2016-06-07,,institutonacionaldelenguasindigenas
3629dc82-6f16-4716-bfb2-32877acdea56,2007-02-02,ARCHIVO/90661a17,Contraloría Interna,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",ABUSO DE FUNCIONES,Sanción impuesta conforme a la ley,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES,GRCA871121,C77,GRCA871121MDFRRF01,Alfonso,Granados,Corona,F,MASCULINO,Administrador,ASEX,COMETER O TOLERAR CONDUCTAS DE ACOSO SEXUAL,COMETER O TOLERAR CONDUCTAS DE ACOSO SEXUAL,2006-11-02T08:09:25.757Z,MXN,Peso Mexicano,7512.0,,,,,institutodeseguridadsocialparalasfuerzasarmadasmexicanas
8cb68f77-3134-4df5-80d7-4346d23a9356,2007-01-03,EXPEDIENTE/3f2d3321,Tribunal,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]",CONFLICTO DE INTERÉS,Sanción impuesta conforme a la ley,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE OAXACA,CABG740819,C43,CABG740819HAGRLL08,Gilberto,Carranza,Beltrán,M,FEMENINO,Secretario/a de Estado A,DRP,DESVÍO DE RECURSOS PÚBLICOS,DESVÍO DE RECURSOS PÚBLICOS,2006-11-03T08:07:16.406Z,MXN,Peso Mexicano,9560.0,,,,,institutoparalaproteccionalahorrobancario
3591d471-7521-4a93-866b-f96fc6097636,2006-10-12,GCPD/22d1239c,Organo de Control Interno,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]",NEPOTISMO,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,CENTRO DE ENSEÑANZA TECNICA INDUSTRIAL.,QUCE850724,E35,QUCE850724HPUZRZ05,Elizabeth,Quezada,Caraballo,M,FEMENINO,Director General Paraestatal B,VLNP,VIOLACION LEYES Y NORMATIVIDAD PRESUPUESTAL,COLUSIÓN,2006-08-12T12:08:10.821Z,,,,,,,,educalsadecv
d54d5bcd-a3c7-426e-8243-efdd5e731dcd,2006-08-09,ARCHIVO/19bcf6b3,Organo de Control Interno,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]","COHECHO, ACEPTO BENEFICIO NO COMPRENDIDO EN SU REMUNERACIÓN COMO PERSONA SERVIDORA PÚBLICA","Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",EL COLEGIO DE LA FRONTERA NORTE A.C.,OZLE821020,A28,OZLE821020HVZNZS04,Eloisa,Ozuna,Lozada,M,FEMENINO,Director General Paraestatal B,EOCI,ENRIQUECIMIENTO OCULTO U OCULTAMIENTO DE CONFLICTO DE INTERÉS,ENRIQUECIMIENTO OCULTO U OCULTAMIENTO DE CONFLICTO DE INTERÉS,2006-07-09T23:51:37.112Z,,,,2 años,2006-07-09T23:51:37.112Z,2008-06-09,,administracionportuariaintegraldeprogresosadecv
217bc796-86a0-411d-84bf-8679fac43100,2006-08-13,EXP/517dcd03,Contraloría Interna,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",NEPOTISMO,Sanción impuesta conforme a la ley,CENTRO DE ENSEÑANZA TECNICA INDUSTRIAL.,DOKF710012,D79,DOKF710012MAGMRT07,Fatima,Domínguez,Korta hernandez,F,MASCULINO,Jefe de Departamento,TINF,TRÁFICO DE INFLUENCIAS,TRÁFICO DE INFLUENCIAS,2006-07-13T10:21:24.185Z,,,,1 años,2006-07-13T10:21:24.185Z,2007-06-13,,administracionportuariaintegraldepuertomaderosadecv
4e4010bc-49a6-4ec0-838d-95a3655c319a,2006-09-15,ARCHIVO/3a34a8a1,OIC,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]",DESVÍO DE RECURSOS PÚBLICOS,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,UNIVERSIDAD ABIERTA Y A DISTANCIA DE MÉXICO,PEVJ890324,B11,PEVJ890324MSNRRC02,Jacobo,Peralta,Vera,F,MASCULINO,Jefe de Departamento,TINF,TRÁFICO DE INFLUENCIAS,TRÁFICO DE INFLUENCIAS,2006-06-15T15:02:34.178Z,,,,1 años,2006-06-15T15:02:34.178Z,2007-05-15,,fideicomisoderiesgocompartido
67cd8fdd-85d6-427e-9070-de6e3d3fbf9c,2006-10-17,ARCHIVO/52e9ef6f,Contraloría Interna,"[{'clave': 'S', 'valor': 'SUSPENSION DE EMPLEO, CARGO O COMISION', 'descripcion': ''}]",ENRIQUECIMIENTO OCULTO,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,"FONATUR PRESTADORA DE SERVICIOS, S.A. DE C.V.",ESFR741018,C55,ESFR741018MVZCRS03,Rosa María,Escobar,Ferrer,F,MASCULINO,Subdirector de Area,DRP,DESVÍO DE RECURSOS PÚBLICOS,DESVÍO DE RECURSOS PÚBLICOS,2006-07-17T08:37:27.761Z,,,,5 años,2006-07-17T08:37:27.761Z,2011-06-17,,centronacionaldevigilanciaepidemiologicaycontrtoldeenfermedades
46582fe2-0c82-46a6-a25e-5a88ffb6e2e4,2006-11-15,EXPEDIENTE/32253e66,Contraloría Interna,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]","COHECHO, ACEPTO BENEFICIO NO COMPRENDIDO EN SU REMUNERACIÓN COMO PERSONA SERVIDORA PÚBLICA",Sanción impuesta conforme a la ley,PROCURADURIA FEDERAL DEL CONSUMIDOR,ALAA700327,D85,ALAA700327HPUCVJ04,Alejandra,Alcala,Arevalo,M,FEMENINO,Director General Paraestatal A,EIFM,EJERCICIO INDEBIDO DE SUS FUNCIONES EN MATERIA MIGRATORIA,EJERCICIO INDEBIDO DE SUS FUNCIONES EN MATERIA MIGRATORIA,2006-11-15T03:05:48.890Z,,,,1 años,2006-11-15T03:05:48.890Z,2007-10-15,,fondonacionaldefomentoalturismo
5e61a998-0c2e-47e3-927b-9df469caec4b,2006-10-18,EXP/53509e2a,Contraloría Interna,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",ABUSO DE FUNCIONES,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",INSTITUTO NACIONAL DE CARDIOLOGIA IGNACIO CHAVEZ,HESN800102,A66,HESN800102MVZRNM05,Naomi,Heredia,Sanabria,F,MASCULINO,Jefe de Departamento,HSEX,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,2006-08-18T08:16:38.957Z,MXN,Peso Mexicano,11561.0,,,,,ferrocarrildelistmodetehuantepecsadecv
e95a1a25-2339-4ea2-993e-f4d02241f567,2007-00-04,SANC/fbc2f4da,Tribunal,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]",ABUSO DE FUNCIONES,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,ADMINISTRACION PORTUARIA INTEGRAL DE PROGRESO S.A. DE C.V.,GAXE760420,B95,GAXE760420HPULCL03,Emilia,Galván,Xicoy,M,FEMENINO,Director General Adjunto,EIFM,EJERCICIO INDEBIDO DE SUS FUNCIONES EN MATERIA MIGRATORIA,EJERCICIO INDEBIDO DE SUS FUNCIONES EN MATERIA MIGRATORIA,2006-09-04T19:16:43.702Z,,,,1 años,2006-09-04T19:16:43.702Z,2007-08-04,,universidadabiertayadistanciademexico
45356e8a-581d-4664-b2c9-13f23769a586,2007-03-22,CARPETA/5e5b9fc2,Contraloría Interna,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",ABUSO DE FUNCIONES,Sanción impuesta conforme a la ley,CENTRO DE PRODUCCION DE PROGRAMAS INFORMATIVOS Y ESPECIALES,RATV830918,B40,RATV830918MPULLR09,Verónica,Rael,Tello,F,MASCULINO,Analista,OJUST,OBSTRUCCIÓN DE LA JUSTICIA,OBSTRUCCIÓN DE LA JUSTICIA,2006-11-22T09:04:29.985Z,,,,5 años,2006-11-22T09:04:29.985Z,2011-10-22,,centrodeinvestigacionenquimicaaplicada
b355486c-d823-4f7a-9c9c-89254055ccb5,2006-11-31,ARCHIVO/32db2684,Tribunal,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]",CONTRATACIÓN INDEBIDA,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,BANCO NACIONAL DEL EJERCITO FUERZA AEREA Y ARMADA S.N.C.,KAVO831002,A26,KAVO831002HSNRLT07,Octavio,Karam,Villegas,M,FEMENINO,Director General Paraestatal A,EOCI,ENRIQUECIMIENTO OCULTO U OCULTAMIENTO DE CONFLICTO DE INTERÉS,ENRIQUECIMIENTO OCULTO U OCULTAMIENTO DE CONFLICTO DE INTERÉS,2006-08-31T02:18:49.428Z,,,,,,,,prevencionyreadaptacionsocial
6d8512ab-07c0-4919-a628-bd9edfd68228,2006-10-04,EXPEDIENTE/0b644b5c,Tribunal,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]","PECULADO, AUTORIZO ACTOS PARA EL USO O APROPIACIÓN PARA SÍ DE RECURSOS PÚBLICOS SIN FUNDAMENTOS JURÍDICOS","Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",COMISION NACIONAL DE LIBROS DE TEXTO GRATUITOS,ARMM780615,D91,ARMM780615MDFRÑN02,Mónica,Arriaga,Muñiz,F,MASCULINO,Jefe de Departamento,UII,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,2006-10-04T16:36:31.383Z,,,,,,,,institutomatiasromerodeestudiosdiplomaticos
09afdb4e-95d6-4e93-ad08-59541e32d141,2006-06-28,SANC/0463b636,Contraloría Interna,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",ENRIQUECIMIENTO OCULTO,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,ADMINISTRACION PORTUARIA INTEGRAL DE MAZATLAN S.A. DE C.V.,NÁRC840624,D64,NÁRC840624HSNJYN09,Concepción,Nájera,Reyna,M,FEMENINO,Subadministrador,CIND,CONTRATACIÓN INDEBIDA,CONTRATACIÓN INDEBIDA,2006-06-28T09:35:43.801Z,MXN,Peso Mexicano,15097.0,,,,,administracionportuariaintegraldetuxpansadecv
2cf3c26f-43bb-48de-b1db-94316e77fc49,2007-02-19,SANC/48223fea,Organo de Control Interno,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]","PECULADO, AUTORIZO ACTOS PARA EL USO O APROPIACIÓN PARA SÍ DE RECURSOS PÚBLICOS SIN FUNDAMENTOS JURÍDICOS","Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",INSTITUTO NACIONAL DE LAS MUJERES,PEKV760204,C45,PEKV760204MVZDNC07,Víctor,Pedroza,Koenig,F,MASCULINO,Director General Paraestatal B,AFN,ABUSO DE FUNCIONES,ABUSO DE FUNCIONES,2006-10-19T08:13:06.557Z,,,,8 años,2006-10-19T08:13:06.557Z,2014-09-19,,institutomexicanodelsegurosocial
33810bc2-8d23-40dc-87c2-16c2f727d935,2006-11-28,GCPD/149aa914,Tribunal,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",TRÁFICO DE INFLUENCIAS,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,FONDO NACIONAL PARA EL FOMENTO DE LAS ARTESANIAS,JACD730827,E54,JACD730827MPUMNN09,Daniela,Jaime,Cantú,F,MASCULINO,Director de Area,CEX,COHECHO O EXTORSION,COHECHO O EXTORSION,2006-10-28T21:26:32.113Z,,,,8 años,2006-10-28T21:26:32.113Z,2014-09-28,,comisionnacionalforestal
f40ddca4-9ff8-45aa-9e43-738cc939be78,2007-02-03,SANC/56b52bcb,Tribunal,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]",UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,PRESIDENCIA DE LA REPUBLICA,ECJN870226,A72,ECJN870226HAGHMC04,Nicole,Echevarría,Jaime,M,FEMENINO,Director General Paraestatal B,PEC,PECULADO,PECULADO,2006-10-31T05:27:55.015Z,,,,5 años,2006-10-31T05:27:55.015Z,2011-09-31,,institutonacionaldecienciasmedicasynutricionsalvadorzubiraninv
bb1e98e0-143b-42fb-98d1-1c15cf2d69ea,2006-11-08,EXP/d62a7ec6,Organo de Control Interno,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]",TRÁFICO DE INFLUENCIAS,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",COMISIÓN EJECUTIVA DE ATENCIÓN A VÍCTIMAS,RIUM860817,E33,RIUM860817MSNJLR05,María Elena,Riojas,Ulloa,F,MASCULINO,Director General Paraestatal B,CIND,CONTRATACIÓN INDEBIDA,CONTRATACIÓN INDEBIDA,2006-10-08T08:09:48.791Z,MXN,Peso Mexicano,8446.0,,,,,comisionnacionaldebioetica
934cb963-3f7c-43a4-a564-522e042395fb,2006-08-29,SANC/560bc785,Organo de Control Interno,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]",ABUSO DE FUNCIONES,Sanción impuesta conforme a la ley,CENTRO NACIONAL PARA LA PREVENCIÓN Y EL CONTROL DE LAS ADICCIONES,CAKL870008,E83,CAKL870008MDFRRS08,Luis Miguel,Carrero,Karan,F,MASCULINO,Secretario/a de Estado A,OJUST,OBSTRUCCIÓN DE LA JUSTICIA,OBSTRUCCIÓN DE LA JUSTICIA,2006-07-29T10:31:44.168Z,,,,,,,,institutonacionaldepediatria
9c95d8fd-b216-467a-9be5-f805cdd63211,2006-07-22,EXPEDIENTE/44fc43d1,OIC,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",ABUSO DE FUNCIONES,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,ADMINISTRACION PORTUARIA INTEGRAL DE SALINA CRUZ S.A. DE C.V.,NEVE810418,C94,NEVE810418MPUVLZ04,Elizabeth,Nevárez,Villegas,F,MASCULINO,Subadministrador,CIND,CONTRATACIÓN INDEBIDA,CONTRATACIÓN INDEBIDA,2006-06-22T21:58:40.891Z,MXN,Peso Mexicano,18068.0,,,,,caminosypuentesfederalesdeingresosyserviciosconexos
44bde5df-8b35-475a-90d5-f1d8159efe9c,2006-10-05,GCPD/4525a369,OIC,"[{'clave': 'S', 'valor': 'SUSPENSION DE EMPLEO, CARGO O COMISION', 'descripcion': ''}]",DESVÍO DE RECURSOS PÚBLICOS,Sanción impuesta conforme a la ley,COLEGIO DE BACHILLERES,PAAV770621,E17,PAAV770621HPULNC02,Victor Manuel,Palacios,Atencio,M,FEMENINO,Director General Paraestatal C,ANG,ADMINISTRATIVA NO GRAVE,INCUMPLIMIENTO DE FUNCIONES,2006-08-05T13:09:28.039Z,,,,2 años,2006-08-05T13:09:28.039Z,2008-07-05,,serviciopostalmexicano
e6ace423-f588-4fd5-a2fa-53c67835ad67,2006-07-30,SANC/f5c2b5cb,Contraloría Interna,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]",ABUSO DE FUNCIONES,Sanción impuesta conforme a la ley,FONDO DE GARANTIA Y FOMENTO PARA LAS ACTIVIDADES PESQUERAS,KAEA770909,B47,KAEA770909HPURPN08,Alondra Romina,Karan,Espinoza,M,FEMENINO,Subdirector de Area,TINF,TRÁFICO DE INFLUENCIAS,TRÁFICO DE INFLUENCIAS,2006-07-30T04:07:06.284Z,MXN,Peso Mexicano,13332.0,,,,,ciateqaccentrodetecnologiaavanzada
ae6126ad-74b3-48d9-93eb-955e327c0aae,2006-08-02,ARCHIVO/c54cbe77,Organo de Control Interno,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",ABUSO DE FUNCIONES,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",SECRETARIA DE MEDIO AMBIENTE Y RECURSOS NATURALES,YACB810915,B42,YACB810915HDFMRR08,Berta,Yami,Cordero,M,FEMENINO,Jefe de Departamento,ENCB,ENCUBRIMIENTO,ENCUBRIMIENTO,2006-08-02T21:48:59.869Z,,,,6 años,2006-08-02T21:48:59.869Z,2012-07-02,,institutoparaeldesarrollotecnicodelashaciendaspublicas
c4fe81ae-4cac-45da-8eb7-989d682be2f8,2007-03-18,CARPETA/0eeedd61,Contraloría Interna,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",DESVÍO DE RECURSOS PÚBLICOS,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,INSTITUTO DE ADMINISTRACION Y AVALUOS DE BIENES NACIONALES,TAAF830009,D19,TAAF830009MSNMÑR06,Francisco,Tamez,Acuña,F,MASCULINO,Jefe de Departamento,CEX,COHECHO O EXTORSION,COHECHO O EXTORSION,2006-11-18T10:52:15.961Z,MXN,Peso Mexicano,23108.0,,,,,servicionacionaldesanidadinocuidadycalidadagroalimentaria
8cb17126-cdf6-4dcb-960d-5c90330e96cb,2006-11-09,ARCHIVO/503ba7ab,Organo de Control Interno,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",TRÁFICO DE INFLUENCIAS,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",CFE SUMINISTRADOR DE SERVICIOS BÁSICOS,ECLI800425,D92,ECLI800425MSNHMN06,Irene,Echevarría,Limón,F,MASCULINO,Administrador,TINF,TRÁFICO DE INFLUENCIAS,TRÁFICO DE INFLUENCIAS,2006-10-09T14:16:48.499Z,,,,8 años,2006-10-09T14:16:48.499Z,2014-09-09,,pemexgasypetroquimicabasica
a8efa48d-fc0c-49ff-9c24-6aa80c2be654,2007-00-30,EXP/429f020b,Organo de Control Interno,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]",DESVÍO DE RECURSOS PÚBLICOS,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,INSTITUTO MEXICANO DE LA PROPIEDAD INDUSTRIAL,APZJ840322,A12,APZJ840322MPUNPS08,José,Aponte,Zepeda,F,MASCULINO,Jefe de Departamento,TINF,TRÁFICO DE INFLUENCIAS,TRÁFICO DE INFLUENCIAS,2006-08-30T00:36:27.342Z,MXN,Peso Mexicano,10145.0,,,,,secretariadegobernacion
ebaa2473-bd77-49cf-ae38-28519be3d202,2006-08-11,GCPD/3093e6cc,Tribunal,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]",ABUSO DE FUNCIONES,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",LABORATORIOS DE BIOLOGICOS Y REACTIVOS DE MEXICO S.A. DE C.V.,PÉCV850521,D16,PÉCV850521HVZRNC08,Vicente,Pérez,Cantú,M,FEMENINO,Jefe de Departamento,PEC,PECULADO,PECULADO,2006-08-11T22:47:58.343Z,,,,,,,,centrodeinvestigacionydesarrollotecnologicoenelectroquimicasc
cf492a03-ba2d-402f-8a2e-6a3fb5fc1204,2006-10-01,GCPD/67f5a6b9,Contraloría Interna,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]","COHECHO, ACEPTO BENEFICIO NO COMPRENDIDO EN SU REMUNERACIÓN COMO PERSONA SERVIDORA PÚBLICA",Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,SECRETARIA DE RELACIONES EXTERIORES,RUZB820304,E95,RUZB820304HPUZMR07,Brandon,Ruiz,Zamarripa,M,FEMENINO,Jefe de Departamento,TINF,TRÁFICO DE INFLUENCIAS,TRÁFICO DE INFLUENCIAS,2006-07-01T20:44:19.838Z,MXN,Peso Mexicano,23914.0,,,,,institutodecapacitacionyprofesionalizacionenprocuraciondejusticiafederal
60b36495-ae1a-404c-98a0-682368ba73e4,2006-07-31,ARCHIVO/60c08e3a,Tribunal,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",CONTRATACIÓN INDEBIDA,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo","FONATUR PRESTADORA DE SERVICIOS, S.A. DE C.V.",CASE800417,E66,CASE800417HSNSNM05,Emmanuel,Castillo,Santiago,M,FEMENINO,Gobernador/a del Estado,TINF,TRÁFICO DE INFLUENCIAS,TRÁFICO DE INFLUENCIAS,2006-07-01T00:18:42.220Z,,,,5 años,2006-07-01T00:18:42.220Z,2011-06-01,,institutonacionaldeastrofisicaopticayelectronica
811122d2-e726-4863-b16c-69fb3492093f,2006-11-18,GCPD/b4171a21,OIC,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]",UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,CENTRO DE INVESTIGACION EN GEOGRAFIA Y GEOMATICA ING. JORGE L. TAMAYO A.C.,GAGI820407,C30,GAGI820407HAGSNB05,Isabel,Gastélum,González,M,FEMENINO,Jefe de Departamento,HSEX,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,2006-09-18T01:36:32.487Z,,,,10 años,2006-09-18T01:36:32.487Z,2016-08-18,,institutonacionalderehabilitacion
c7560af4-70a2-4904-8441-29f7278b62b4,2006-11-20,SANC/733714ef,Organo de Control Interno,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]",DESVÍO DE RECURSOS PÚBLICOS,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,PROCURADURIA GENERAL DE LA REPUBLICA,MARG800625,C28,MARG800625MVZNBN04,Gonzalo,Manzanares,Robledo,F,MASCULINO,Subdirector de Area,EOCI,ENRIQUECIMIENTO OCULTO U OCULTAMIENTO DE CONFLICTO DE INTERÉS,ENRIQUECIMIENTO OCULTO U OCULTAMIENTO DE CONFLICTO DE INTERÉS,2006-11-20T20:26:29.905Z,,,,7 años,2006-11-20T20:26:29.905Z,2013-10-20,,secretariadeltrabajoyprevisionsocial
