tipoOperacion,nombreEmpresaSociedadAsociacion,rfc,area,puesto,fechaIngreso,fechaEgreso,ubicacion,ambitoSector.clave,ambitoSector.valor,sector.clave,sector.valor,curp,nivelOrdenGobierno,ambitoPublico,nombreEntePublico,areaAdscripcion,empleoCargoComision,funcionPrincipal,experiencia
SIN_CAMBIOS,Kaluz,KALU781111AC1,Ventas,Auxiliar,2011-03-18T23:31:30.739Z,2014-10-16T00:16:16.654Z,MX,PRV,PRIVADO,OTRO,Holding,KAPB750314HSNRLT07,,,,,,,1307
SIN_CAMBIOS,Grupo Financiero Santander México,GRUP821025CX2,Financiera,Administrador,2002-01-16T00:31:02.450Z,2006-09-18T00:29:42.957Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,KAPD851009HDFRDL07,,,,,,,1705
SIN_CAMBIOS,GNP,GNP881012AB2,Dirección,Gerente Regional,2007-09-08T23:55:07.771Z,2010-10-16T23:00:40.821Z,MX,PRV,PRIVADO,OTRO,Seguros y fianzas,KAPD851009HDFRDL07,,,,,,,1133
SIN_CAMBIOS,DeAcero,DEAC781027AB2,Dirección,Asesor,2011-06-26T00:39:41.841Z,2014-11-03T12:32:10.364Z,MX,PRV,PRIVADO,OTRO,Siderurgia y metalurgia,KAPD851009HDFRDL07,,,,,,,1226
SIN_CAMBIOS,,,,,2002-08-13T17:12:03.687Z,2006-07-12T02:20:59.674Z,MX,PUB,Público,,,KAPL700609HAGNLS01,MUNICIPAL_ALCALDIA,JUDICIAL,INSTITUTO MEXICANO DE TECNOLOGIA DEL AGUA,Unidad de Concesiones y Servicios,Director de Area,Seguimiento,1428
SIN_CAMBIOS,Valeo México,VALE821112CX2,Comercial,Administrador de proyectos,2007-09-21T02:14:48.149Z,2010-05-12T16:30:37.934Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,KAPL700609HAGNLS01,,,,,,,964
SIN_CAMBIOS,Cinépolis,CINÉ761010CX2,Gerencia,Gerente,2011-06-03T04:20:20.613Z,2014-08-23T23:57:48.276Z,MX,PRV,PRIVADO,OTRO,Entretenimiento,KAPL700609HAGNLS01,,,,,,,1177
SIN_CAMBIOS,América Móvil,AMÉR881118CX2,Ventas,Capturista de datos,2002-11-04T11:45:26.549Z,2006-08-22T00:07:00.425Z,MX,PRV,PRIVADO,OTRO,Telecomunicaciones,KAPL711021HDFRCN04,,,,,,,1386
SIN_CAMBIOS,Alpek,ALPE851011CX2,Financiera,Repartidor,2007-06-17T14:39:23.192Z,2010-10-09T16:47:53.437Z,MX,PRV,PRIVADO,OTRO,Química y petroquímica,KAPL711021HDFRCN04,,,,,,,1210
SIN_CAMBIOS,Continental México,CONT771123AC1,Financiera,Atención a clientes,2011-08-04T20:35:13.448Z,2014-10-25T06:23:45.678Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,KAPL711021HDFRCN04,,,,,,,1177
SIN_CAMBIOS,Daimler México,DAIM751025AC1,Comercial,Analista,2000-09-22T11:49:21.021Z,2006-06-09T13:41:43.683Z,MX,PRV,PRIVADO,OTRO,Armadora,KAPL830408HPURLC09,,,,,,,2086
SIN_CAMBIOS,Iberdrola México,IBER761120AB2,Dirección,Analista,2007-09-10T11:41:02.542Z,2010-02-03T00:40:38.877Z,MX,PRV,PRIVADO,OTRO,Electricidad,KAPL830408HPURLC09,,,,,,,876
SIN_CAMBIOS,Grupo México División Transportes,GRUP871026AB2,Financiera,analista,2011-10-19T23:16:32.718Z,2014-09-09T15:08:20.385Z,MX,PRV,PRIVADO,OTRO,Logística y transporte,KAPL830408HPURLC09,,,,,,,1055
SIN_CAMBIOS, Nissan Mexicana, NIS751027AC1,Operativa,Agente de ventas,2001-09-05T05:00:09.677Z,2006-11-09T12:46:14.015Z,MX,PRV,PRIVADO,OTRO,Armadora,KAPL850508MVZRNS05,,,,,,,1891
SIN_CAMBIOS,Grupo Financiero BBVA Bancomer,GRUP851017CC3,Comercial,Capturista de datos,2007-06-17T00:19:49.303Z,2010-08-11T17:56:57.547Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,KAPL850508MVZRNS05,,,,,,,1151
SIN_CAMBIOS,Grupo Elektra,GRUP821124AB2,Ventas,Auxiliar,2011-04-15T20:57:59.686Z,2014-11-24T18:36:06.235Z,MX,PRV,PRIVADO,OTRO,Holding,KAPL850508MVZRNS05,,,,,,,1318
SIN_CAMBIOS,,,,,2001-04-03T06:52:48.958Z,2006-06-22T02:03:40.595Z,MX,PUB,Público,,,KAPS741008MAGNBL05,FEDERAL,ORGANO_AUTONOMO,INSTITUTO NACIONAL DE ASTROFISICA OPTICA Y ELECTRONICA,Unidad de Concesiones y Servicios,Analista,Auxiliar,1905
SIN_CAMBIOS,Banco Azteca,BANC801124AC1,Logística,Atención a clientes,2007-10-10T08:18:30.916Z,2010-07-28T23:23:36.261Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,KAPS741008MAGNBL05,,,,,,,1022
SIN_CAMBIOS,Grupo Comercial Chedraui,GRUP871023AC1,Operativa,Repartidor,2011-08-17T19:02:31.670Z,2014-09-27T13:53:02.489Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,KAPS741008MAGNBL05,,,,,,,1136
SIN_CAMBIOS,,,,,2002-03-18T15:01:38.503Z,2006-09-06T05:02:25.170Z,MX,PUB,Público,,,KAPX710513HSNNCC09,MUNICIPAL_ALCALDIA,LEGISLATIVO,PRONOSTICOS PARA LA ASISTENCIA PUBLICA,Unidad de Concesiones y Servicios,Jefe de Departamento,Auxiliar,1632
SIN_CAMBIOS,Americas Mining Corporation,AMER701118AB2,Financiera,Agente de ventas,2007-06-07T09:23:55.487Z,2010-07-03T04:18:39.728Z,MX,PRV,PRIVADO,OTRO,Minería,KAPX710513HSNNCC09,,,,,,,1121
SIN_CAMBIOS,Grupo México,GRUP761120CC3,Comercial,Auxiliar,2011-01-11T22:21:29.667Z,2014-09-15T19:15:48.759Z,MX,PRV,PRIVADO,OTRO,Holding,KAPX710513HSNNCC09,,,,,,,1342
SIN_CAMBIOS,,,,,2002-11-09T05:41:15.185Z,2006-10-12T12:49:28.685Z,MX,PUB,Público,,,KAPZ840907HPUNDundefined03,ESTATAL,EJECUTIVO,COLEGIO SUPERIOR AGROPECUARIO DEL ESTADO DE GUERRERO,Unidad de Concesiones y Servicios,Administrador,Administracion de proyectos,1433
SIN_CAMBIOS,Grupo Financiero Scotiabank Inverlat,GRUP721122CC3,Dirección,Analista,2007-08-24T10:01:19.988Z,2010-05-18T21:42:09.116Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,KAPZ840907HPUNDundefined03,,,,,,,998
SIN_CAMBIOS,Kaluz,KALU841016AC1,Financiera,Administrador,2011-03-07T00:25:46.475Z,2014-10-11T22:46:31.787Z,MX,PRV,PRIVADO,OTRO,Holding,KAPZ840907HPUNDundefined03,,,,,,,1314
SIN_CAMBIOS,,,,,2001-08-22T19:59:29.500Z,2006-10-31T20:41:23.798Z,MX,PUB,Público,,,KAQC710127MPUDZR04,MUNICIPAL_ALCALDIA,ORGANO_AUTONOMO,FONDO DE LA VIVIENDA DEL ISSSTE,Unidad de Concesiones y Servicios,Subdirector de Area,Dirigir,1896
SIN_CAMBIOS,FEMSA Comercio (Oxxo),FEMS761110CC3,Dirección,Administrador central,2007-09-01T01:13:19.774Z,2010-09-11T01:04:55.897Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,KAQC710127MPUDZR04,,,,,,,1105
SIN_CAMBIOS,FCA México,FCA 841027CC3,Financiera,Gerente Regional,2011-06-16T23:33:00.205Z,2014-09-28T09:33:25.708Z,MX,PRV,PRIVADO,OTRO,Armadora,KAQC710127MPUDZR04,,,,,,,1199
SIN_CAMBIOS,,,,,2002-03-10T17:19:53.888Z,2006-09-25T10:40:07.788Z,MX,PUB,Público,,,KAQI720708MPUNÑN01,MUNICIPAL_ALCALDIA,JUDICIAL,ESTUDIOS CHURUBUSCO AZTECA S.A.,Unidad de Concesiones y Servicios,Director de Area,Seguimiento,1659
SIN_CAMBIOS, Nissan Mexicana, NIS731124CX2,Gerencia,Administrador de proyectos,2007-06-17T02:53:32.167Z,2010-04-15T09:32:16.355Z,MX,PRV,PRIVADO,OTRO,Armadora,KAQI720708MPUNÑN01,,,,,,,1033
SIN_CAMBIOS,Banco Azteca,BANC871021CC3,Comercial,Administrador de proyectos,2011-01-12T15:16:52.931Z,2014-08-14T07:56:23.200Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,KAQI720708MPUNÑN01,,,,,,,1309
SIN_CAMBIOS,Grupo Modelo,GRUP711027AB2,Recursos Humanos,Repartidor,2001-05-20T08:14:41.175Z,2006-08-27T13:10:22.691Z,MX,PRV,PRIVADO,OTRO,Bebidas y cervezas,KARG820927MSNNYB08,,,,,,,1925
SIN_CAMBIOS,Grupo Coppel,GRUP831010CC3,Comercial,Agente de ventas,2007-07-02T13:43:37.297Z,2010-04-22T11:57:50.370Z,MX,PRV,PRIVADO,OTRO,Comercio departamental,KARG820927MSNNYB08,,,,,,,1024
SIN_CAMBIOS,Grupo Aeroméxico,GRUP711022CC3,Operativa,Agente de ventas,2011-02-04T22:12:55.763Z,2014-08-04T00:37:11.645Z,MX,PRV,PRIVADO,OTRO,Aerolíneas,KARG820927MSNNYB08,,,,,,,1276
SIN_CAMBIOS,Grupo Carso,GRUP801110CC3,Comercial,Agente de ventas,2001-01-21T14:42:40.372Z,2006-08-05T21:58:28.697Z,MX,PRV,PRIVADO,OTRO,Holding,KARJ700815HSNRMR09,,,,,,,2022
SIN_CAMBIOS,Organización Soriana,ORGA821024AB2,Ventas,Agente de ventas,2007-07-03T02:28:22.933Z,2010-07-16T09:07:17.713Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,KARJ700815HSNRMR09,,,,,,,1109
SIN_CAMBIOS,Fresnillo PLC,FRES791011CX2,Logística,Repartidor,2011-11-14T17:13:52.681Z,2014-09-10T18:41:03.868Z,MX,PRV,PRIVADO,OTRO,Minería,KARJ700815HSNRMR09,,,,,,,1031
SIN_CAMBIOS,,,,,2002-08-18T07:20:57.650Z,2006-08-11T02:55:06.354Z,MX,PUB,Público,,,KARR840502MVZRSB09,MUNICIPAL_ALCALDIA,LEGISLATIVO,AEROPUERTOS Y SERVICIOS AUXILIARES,Unidad de Concesiones y Servicios,Director de Area,Administracion de proyectos,1453
SIN_CAMBIOS,Arca Continental,ARCA701020AB2,Gerencia,Administrador de proyectos,2007-08-17T13:24:19.555Z,2010-04-09T23:09:17.160Z,MX,PRV,PRIVADO,OTRO,Bebidas y cervezas,KARR840502MVZRSB09,,,,,,,966
SIN_CAMBIOS,Grupo Techint en México,GRUP801020AC1,Dirección,Administrador,2011-02-08T15:23:11.022Z,2014-10-14T00:56:48.731Z,MX,PRV,PRIVADO,OTRO,Holding,KARR840502MVZRSB09,,,,,,,1343
SIN_CAMBIOS,Grupo Bimbo,GRUP851113CX2,Dirección,Administrador,2001-01-18T17:20:41.493Z,2006-11-12T02:13:12.841Z,MX,PRV,PRIVADO,OTRO,Alimentos,KASK730721HSNNMM06,,,,,,,2123
SIN_CAMBIOS,Goldman Sachs Casa de Bolsa,GOLD751110AC1,Dirección,Administrador de proyectos,2007-08-10T07:31:31.007Z,2010-09-11T14:15:19.962Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,KASK730721HSNNMM06,,,,,,,1128
SIN_CAMBIOS,Grupo Financiero Citibanamex,GRUP711021AB2,Comercial,analista,2011-04-13T00:48:24.682Z,2014-08-31T22:26:19.881Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,KASK730721HSNNMM06,,,,,,,1236
SIN_CAMBIOS,Kaluz,KALU731113AC1,Gerencia,Administrador,2000-06-06T12:41:20.760Z,2006-07-30T14:08:45.593Z,MX,PRV,PRIVADO,OTRO,Holding,KASP781113HDFRNL02,,,,,,,2245
SIN_CAMBIOS,Kaluz,KALU891119CX2,Comercial,Analista,2007-11-22T17:54:08.612Z,2010-03-20T21:44:40.252Z,MX,PRV,PRIVADO,OTRO,Holding,KASP781113HDFRNL02,,,,,,,849
SIN_CAMBIOS,Grupo Lala,GRUP881013CX2,Gerencia,Administrador de proyectos,2011-09-28T18:35:12.806Z,2014-08-28T08:19:18.273Z,MX,PRV,PRIVADO,OTRO,Alimentos,KASP781113HDFRNL02,,,,,,,1064
SIN_CAMBIOS,Grupo Desc,GRUP711024AC1,Gerencia,Gerente,2001-03-20T14:18:03.463Z,2006-06-26T14:55:48.345Z,MX,PRV,PRIVADO,OTRO,Holding,KASR701023MDFNNS07,,,,,,,1924
SIN_CAMBIOS,Cemex,CEME731016AB2,Gerencia,Administrador central,2007-11-01T13:27:19.137Z,2010-08-30T18:05:04.915Z,MX,PRV,PRIVADO,OTRO,Cemento y materiales,KASR701023MDFNNS07,,,,,,,1033
SIN_CAMBIOS,Alpek,ALPE871023AC1,Gerencia,Director de área,2011-11-22T14:03:09.404Z,2014-08-20T16:06:12.146Z,MX,PRV,PRIVADO,OTRO,Química y petroquímica,KASR701023MDFNNS07,,,,,,,1002
SIN_CAMBIOS,LG Electronics México,LG E881025CC3,Financiera,Repartidor,2001-12-16T16:33:44.537Z,2006-06-06T07:50:49.567Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,KATA870513HVZNR 06,,,,,,,1632
SIN_CAMBIOS,Samsung México,SAMS721012CX2,Ventas,Agente de ventas,2007-11-09T14:09:44.354Z,2010-09-30T14:25:17.431Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,KATA870513HVZNR 06,,,,,,,1056
SIN_CAMBIOS,Altos Hornos de México,ALTO831019CX2,Logística,Agente de ventas,2011-06-06T13:19:31.063Z,2014-08-23T07:33:11.351Z,MX,PRV,PRIVADO,OTRO,Siderurgia y metalurgia,KATA870513HVZNR 06,,,,,,,1173
SIN_CAMBIOS,Grupo Financiero Inbursa,GRUP851118CC3,Comercial,Repartidor,2002-03-31T19:59:50.858Z,2006-11-22T19:29:38.579Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,KATC700015HSNRRL03,,,,,,,1696
SIN_CAMBIOS,Sam's Club,SAM'871119CX2,Operativa,Agente de ventas,2007-11-24T00:14:36.048Z,2010-06-27T11:45:45.817Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,KATC700015HSNRRL03,,,,,,,946
SIN_CAMBIOS,Grupo BAL,GRUP761119AC1,Ventas,Agente de ventas,2011-07-12T18:16:07.575Z,2014-10-13T14:46:34.808Z,MX,PRV,PRIVADO,OTRO,Holding,KATC700015HSNRRL03,,,,,,,1188
SIN_CAMBIOS,Grupo Carso,GRUP881127CC3,Dirección,Director de área,2002-03-24T18:31:17.563Z,2006-11-23T11:51:42.820Z,MX,PRV,PRIVADO,OTRO,Holding,KATJ890527MPURJQ09,,,,,,,1704
SIN_CAMBIOS,FEMSA División Salud,FEMS761024AC1,Comercial,Gerente Regional,2007-10-11T19:20:06.885Z,2010-03-16T08:44:55.730Z,MX,PRV,PRIVADO,OTRO,Comercio de medicamentos,KATJ890527MPURJQ09,,,,,,,886
SIN_CAMBIOS,Grupo Proeza,GRUP701114AC1,Financiera,Gerente Regional,2011-08-17T12:45:45.624Z,2014-08-11T03:10:16.442Z,MX,PRV,PRIVADO,OTRO,Holding,KATJ890527MPURJQ09,,,,,,,1089
SIN_CAMBIOS,,,,,2002-04-17T04:08:40.974Z,2006-07-03T15:00:29.264Z,MX,PUB,Público,,,KAVC711113HSNRLR06,MUNICIPAL_ALCALDIA,LEGISLATIVO,FONDO ESPECIAL PARA FINANCIAMIENTOS AGROPECUARIOS,Unidad de Concesiones y Servicios,Analista,Auxiliar,1538
SIN_CAMBIOS,Walmart de México,WALM841020CC3,Logística,Repartidor,2007-10-16T13:05:37.873Z,2010-01-24T13:43:55.011Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,KAVC711113HSNRLR06,,,,,,,831
SIN_CAMBIOS,Grupo México División Transportes,GRUP821026AC1,Operativa,Repartidor,2011-06-27T08:56:33.455Z,2014-09-29T17:09:39.874Z,MX,PRV,PRIVADO,OTRO,Logística y transporte,KAVC711113HSNRLR06,,,,,,,1190
SIN_CAMBIOS,,,,,2000-06-09T00:50:33.596Z,2006-07-05T06:47:17.909Z,MX,PUB,Público,,,KAVC860509HSNNLR01,ESTATAL,LEGISLATIVO,COLEGIO DE POSTGRADUADOS,Unidad de Concesiones y Servicios,Subdirector de Area,Seguimiento,2217
SIN_CAMBIOS,Grupo BAL,GRUP811026AC1,Logística,Capturista de datos,2007-08-11T11:18:59.628Z,2010-07-20T05:16:02.377Z,MX,PRV,PRIVADO,OTRO,Holding,KAVC860509HSNNLR01,,,,,,,1073
SIN_CAMBIOS,GNP,GNP711021CC3,Recursos Humanos,Atención a clientes,2011-06-20T12:51:49.135Z,2014-10-19T07:02:05.506Z,MX,PRV,PRIVADO,OTRO,Seguros y fianzas,KAVC860509HSNNLR01,,,,,,,1216
SIN_CAMBIOS,,,,,2002-10-21T04:56:53.189Z,2006-10-01T11:57:29.414Z,MX,PUB,Público,,,KAVE740621HDFRLP04,FEDERAL,JUDICIAL,FINANCIERA RURAL,Unidad de Concesiones y Servicios,Director de Area,Coordinar,1441
SIN_CAMBIOS,Mabe,MABE801110AC1,Ventas,Director de área,2007-11-27T16:48:49.833Z,2010-04-11T04:23:22.857Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,KAVE740621HDFRLP04,,,,,,,865
SIN_CAMBIOS,Metalsa,META701121CX2,Dirección,Director de área,2011-02-26T17:11:04.287Z,2014-11-05T11:44:49.376Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,KAVE740621HDFRLP04,,,,,,,1347
SIN_CAMBIOS,Grupo México División Transportes,GRUP761016CC3,Financiera,Repartidor,2002-07-21T14:34:44.212Z,2006-08-16T07:08:46.984Z,MX,PRV,PRIVADO,OTRO,Logística y transporte,KAVF721004MDFRRR09,,,,,,,1486
SIN_CAMBIOS,Kaluz,KALU801012AB2,Ventas,Capturista de datos,2007-08-12T09:00:53.038Z,2010-04-05T06:19:31.527Z,MX,PRV,PRIVADO,OTRO,Holding,KAVF721004MDFRRR09,,,,,,,966
SIN_CAMBIOS,Grupo Techint en México,GRUP751127AB2,Ventas,Repartidor,2011-05-16T19:07:03.075Z,2014-09-25T02:33:24.830Z,MX,PRV,PRIVADO,OTRO,Holding,KAVF721004MDFRRR09,,,,,,,1227
SIN_CAMBIOS,Iberdrola México,IBER811011CC3,Ventas,Repartidor,2000-06-03T13:58:48.763Z,2006-11-06T20:22:02.163Z,MX,PRV,PRIVADO,OTRO,Electricidad,KAVG840020MAGNLB03,,,,,,,2347
SIN_CAMBIOS,Industrias Peñoles,INDU741027AB2,Ventas,Atención a clientes,2007-09-09T05:55:31.493Z,2010-05-04T16:20:15.341Z,MX,PRV,PRIVADO,OTRO,Minería,KAVG840020MAGNLB03,,,,,,,968
SIN_CAMBIOS,Magna International México,MAGN841122CC3,Logística,Repartidor,2011-04-29T00:55:00.789Z,2014-08-12T16:54:36.495Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,KAVG840020MAGNLB03,,,,,,,1201
SIN_CAMBIOS,,,,,2002-08-26T20:25:39.611Z,2006-10-27T02:15:49.499Z,MX,PUB,Público,,,KAVI761122MPUMLN03,ESTATAL,LEGISLATIVO,COMISION NACIONAL PARA EL USO EFICIENTE DE LA ENERGIA,Unidad de Concesiones y Servicios,Director de Area,Coordinar,1522
SIN_CAMBIOS,Corporativo Fragua,CORP851012AB2,Gerencia,Gerente,2007-11-07T01:26:45.398Z,2010-05-11T18:31:34.097Z,MX,PRV,PRIVADO,OTRO,Comercio de medicamentos,KAVI761122MPUMLN03,,,,,,,916
SIN_CAMBIOS,Grupo México División Transportes,GRUP841111AB2,Financiera,analista,2011-08-03T09:59:54.230Z,2014-09-18T11:34:07.163Z,MX,PRV,PRIVADO,OTRO,Logística y transporte,KAVI761122MPUMLN03,,,,,,,1142
SIN_CAMBIOS,,,,,2000-03-08T12:31:12.979Z,2006-08-09T15:15:35.389Z,MX,PUB,Público,,,KAVJ750215MSNNLM04,FEDERAL,JUDICIAL,INSTITUTO NACIONAL DE ECOLOGIA,Unidad de Concesiones y Servicios,Subdirector de Area,Seguimiento,2345
SIN_CAMBIOS,Cinépolis,CINÉ711118AC1,Operativa,Auxiliar,2007-11-19T08:03:53.734Z,2010-04-04T08:57:05.260Z,MX,PRV,PRIVADO,OTRO,Entretenimiento,KAVJ750215MSNNLM04,,,,,,,867
SIN_CAMBIOS,Costco de México,COST781027AC1,Operativa,Repartidor,2011-03-28T05:15:19.930Z,2014-11-23T16:45:40.215Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,KAVJ750215MSNNLM04,,,,,,,1336
SIN_CAMBIOS,,,,,2001-10-18T10:32:05.201Z,2006-10-07T04:56:17.504Z,MX,PUB,Público,,,KAVL780611HAGMCC05,ESTATAL,JUDICIAL,SECRETARIADO EJECUTIVO DEL SISTEMA NACIONAL DE SEGURIDAD PUBLICA,Unidad de Concesiones y Servicios,Director General Paraestatal C,Administrar,1814
SIN_CAMBIOS,Industrias Peñoles,INDU731025CX2,Gerencia,Gerente,2007-06-01T16:22:54.820Z,2010-10-13T05:01:25.810Z,MX,PRV,PRIVADO,OTRO,Minería,KAVL780611HAGMCC05,,,,,,,1229
SIN_CAMBIOS,FCA México,FCA 861018AC1,Gerencia,Asesor,2011-10-05T05:35:30.554Z,2014-10-12T04:06:13.198Z,MX,PRV,PRIVADO,OTRO,Armadora,KAVL780611HAGMCC05,,,,,,,1102
SIN_CAMBIOS,,,,,2000-10-17T20:13:11.350Z,2006-08-31T02:18:49.428Z,MX,PUB,Público,,,KAVO831002HSNRLT07,ESTATAL,LEGISLATIVO,BANCO NACIONAL DEL EJERCITO FUERZA AEREA Y ARMADA S.N.C.,Unidad de Concesiones y Servicios,Director General Paraestatal A,Dirigir,2143
SIN_CAMBIOS,Grupo Financiero Scotiabank Inverlat,GRUP811119CX2,Dirección,Administrador central,2007-08-16T16:07:09.696Z,2010-09-20T09:38:14.875Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,KAVO831002HSNRLT07,,,,,,,1130
SIN_CAMBIOS,P&G México,P&G 831015CC3,Ventas,Gerente,2011-06-21T10:48:26.281Z,2014-09-28T13:35:11.916Z,MX,PRV,PRIVADO,OTRO,Productos de consumo,KAVO831002HSNRLT07,,,,,,,1195
SIN_CAMBIOS,Metalsa,META821010AB2,Recursos Humanos,Auxiliar,2001-01-11T22:01:46.232Z,2006-09-06T13:38:22.343Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,KAVS730424MPUNCR02,,,,,,,2063
SIN_CAMBIOS,Grupo Lala,GRUP821116AC1,Operativa,Capturista de datos,2007-10-08T01:07:31.672Z,2010-07-26T03:04:07.554Z,MX,PRV,PRIVADO,OTRO,Alimentos,KAVS730424MPUNCR02,,,,,,,1022
SIN_CAMBIOS,Grupo Financiero BBVA Bancomer,GRUP721013AB2,Financiera,Atención a clientes,2011-11-10T08:35:57.821Z,2014-08-20T03:31:06.346Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,KAVS730424MPUNCR02,,,,,,,1013
SIN_CAMBIOS,Grupo Carso,GRUP761023AC1,Comercial,Director de área,2000-09-13T13:07:14.083Z,2006-09-22T18:25:56.004Z,MX,PRV,PRIVADO,OTRO,Holding,KAVS750320MDFRNN03,,,,,,,2200
SIN_CAMBIOS,Nemak,NEMA711115AB2,Financiera,Asesor,2007-08-19T20:46:10.194Z,2010-11-24T21:03:26.219Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,KAVS750320MDFRNN03,,,,,,,1193
SIN_CAMBIOS,Industrias CH,INDU731019CX2,Dirección,Gerente,2011-02-21T08:56:09.575Z,2014-08-20T08:29:20.384Z,MX,PRV,PRIVADO,OTRO,Siderurgia y metalurgia,KAVS750320MDFRNN03,,,,,,,1275
SIN_CAMBIOS,Grupo Financiero HSBC,GRUP851017CX2,Ventas,Agente de ventas,2000-05-02T01:46:53.464Z,2006-08-13T18:20:27.241Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,KAVS810318HAGNLS03,,,,,,,2294
SIN_CAMBIOS,Grupo Financiero Inbursa,GRUP721015AB2,Operativa,Repartidor,2007-07-17T03:22:00.555Z,2010-07-30T01:04:05.788Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,KAVS810318HAGNLS03,,,,,,,1108
SIN_CAMBIOS,The Home Depot México,THE 861120CX2,Ventas,Capturista de datos,2011-10-31T10:08:47.982Z,2014-10-16T13:59:08.397Z,MX,PRV,PRIVADO,OTRO,Comercio especializado,KAVS810318HAGNLS03,,,,,,,1081
SIN_CAMBIOS,,,,,2000-07-15T14:09:57.114Z,2006-10-09T02:45:54.871Z,MX,PUB,Público,,,KAVT870413MSNRLR03,MUNICIPAL_ALCALDIA,EJECUTIVO,INSTITUTO NACIONAL DE INFRAESTRUCTURA FÍSICA EDUCATIVA,Unidad de Concesiones y Servicios,Subdirector de Area,Seguimiento,2276
SIN_CAMBIOS,Cemex,CEME761017CX2,Comercial,Gerente,2007-11-23T21:19:25.031Z,2010-08-25T14:09:35.147Z,MX,PRV,PRIVADO,OTRO,Cemento y materiales,KAVT870413MSNRLR03,,,,,,,1005
SIN_CAMBIOS,Banco Azteca,BANC721113CX2,Gerencia,Administrador,2011-03-08T23:12:20.014Z,2014-09-05T12:24:42.843Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,KAVT870413MSNRLR03,,,,,,,1276
SIN_CAMBIOS,,,,,2000-12-25T23:51:44.781Z,2006-08-12T20:37:45.578Z,MX,PUB,Público,,,KAYG740526MAGMBR02,ESTATAL,LEGISLATIVO,UNIVERSIDAD AUTONOMA METROPOLITANA,Unidad de Concesiones y Servicios,Director General Paraestatal A,Administrar,2055
SIN_CAMBIOS,SuKarne,SUKA861021CC3,Gerencia,Administrador,2007-11-15T14:22:25.682Z,2010-11-23T19:26:35.939Z,MX,PRV,PRIVADO,OTRO,Alimentos,KAYG740526MAGMBR02,,,,,,,1104
SIN_CAMBIOS,Samsung México,SAMS731016AB2,Dirección,Administrador,2011-06-20T15:37:10.720Z,2014-10-29T00:38:21.150Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,KAYG740526MAGMBR02,,,,,,,1226
SIN_CAMBIOS,,,,,2002-10-21T14:32:35.825Z,2006-10-21T17:16:24.783Z,MX,PUB,Público,,,KAZD820421MVZNRN05,FEDERAL,LEGISLATIVO,INSTITUTO NACIONAL DE PERINATOLOGIA ISIDRO ESPINOSA DE LOS REYES,Unidad de Concesiones y Servicios,Director General Paraestatal A,Administrar,1461
SIN_CAMBIOS,Grupo México,GRUP761113AB2,Ventas,Administrador central,2007-06-21T05:28:41.440Z,2010-07-02T18:59:26.181Z,MX,PRV,PRIVADO,OTRO,Holding,KAZD820421MVZNRN05,,,,,,,1107
SIN_CAMBIOS,Grupo Empresarial Ángeles,GRUP741122CX2,Comercial,Gerente Regional,2011-08-08T13:38:04.261Z,2014-08-07T05:25:16.615Z,MX,PRV,PRIVADO,OTRO,Holding,KAZD820421MVZNRN05,,,,,,,1094
SIN_CAMBIOS,Grupo Sanborns,GRUP761011CX2,Operativa,Agente de ventas,2000-05-02T22:30:05.915Z,2006-06-01T18:16:49.940Z,MX,PRV,PRIVADO,OTRO,Comercio departamental,KAZE811013MDFRMT07,,,,,,,2220
SIN_CAMBIOS,Gruma,GRUM851126CC3,Logística,Agente de ventas,2007-10-10T22:21:49.479Z,2010-01-20T00:41:49.025Z,MX,PRV,PRIVADO,OTRO,Alimentos,KAZE811013MDFRMT07,,,,,,,832
