tipoOperacion,titular,numeroCuentaContrato,porcentajeIncrementoDecremento,tipoInversion.clave,tipoInversion.valor,subTipoInversion.clave,subTipoInversion.valor,localizacionInversion.pais,localizacionInversion.institucionRazonSocial,localizacionInversion.rfc,saldoFechaConclusion.valor,saldoFechaConclusion.moneda,curp_funcionario,subTipoInversion.tipoInversion
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",26722982,-21%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Menchaca, de Anda and Bétancourt",5bd81808-9d43-4395-a084-8061030c31bf,246821.0,MXN,GUZA750825HVZRMT01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",51459931,-17%,BANC,BANCARIA,CTES,CERTIFICADOS DE LA TESORERÍA,MX,"Concepción, Matías and Santacruz",c1afdc0d-c95e-40d0-9a95-884fe692379d,725581.0,MXN,GUZA750825HVZRMT01,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",80076011,15%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Arce S.L.,5d0099a7-5129-414e-a880-2a0a20e9b522,20182.0,MXN,GÁAL730202HDFLYS01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",41282949,-4%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Cerda, Kardache soto and Sevilla",73f82883-6ab4-4bfb-abf4-a0d800708dee,39000532.0,MXN,GÁAR710006HVZLCS05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",29682998,4%,POMM,POSESIÓN DE MONEDAS Y/O METALES,DPLA,DEPÓSITO A PLAZOS,MX,"Villegas, Solorzano and Heredia",0e8da165-b9e6-4fad-8990-9bd11b43619e,47074033.0,MXN,GÁAR710006HVZLCS05,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",06533467,-14%,BANC,BANCARIA,AFOR,AFORES,MX,Yago S.A.,1dd2a50d-2f95-4728-b107-50154e8badb1,25858783.0,MXN,GÁAR710006HVZLCS05,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",57694495,13%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Ramos e Hijos,5808f259-2c24-4616-b00d-4c8176d65358,158471.0,MXN,GÁCD760618HPULLM08,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",83436564,24%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,CTES,CERTIFICADOS DE LA TESORERÍA,MX,"Angulo, Altamirano and Saldivar",7a959e9a-f615-4de4-9a9f-f0863054f455,210895.0,MXN,GÁCD760618HPULLM08,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",07765962,12%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Camacho, Jáquez and González",ac0daaae-87ee-43f9-bb9e-73153cd41121,3185022.0,MXN,GÁCJ890223MPULBS07,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",22982557,-8%,FINV,FONDOS DE INVERSIÓN,BGUB,BONOS GUBERNAMENTALES,MX,"Delgado, Abrego and Arce",471f81ae-f9c4-43be-9391-c10611b1a6f2,60342404.0,MXN,GÁCJ890223MPULBS07,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",72187885,-9%,FINV,FONDOS DE INVERSIÓN,PFTE,PRÉSTAMOS A FAVOR DE UN TERCERO,MX,"Mares, Quintero de la cruz and Solorio",e100b274-8bc4-469e-9115-efbc8d743826,40969239.0,MXN,GÁCJ890223MPULBS07,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",97129802,-23%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Toledo, Aragón and Pabón",b56fbd21-46c2-4f67-8fe9-7b5156929332,372874.0,MXN,GÁCY800416HAGLNM08,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",17072483,-12%,FINV,FONDOS DE INVERSIÓN,ABAN,ACEPTACIONES BANCARIAS,MX,Orellana - Yago,e19886b9-6577-4a87-b5ec-90bb9520de59,1007702.0,MXN,GÁCY800416HAGLNM08,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",38899148,11%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Mendoza, Rodrígez and Alemán",2cd3d7e6-4378-483a-93f9-8550a0e8567d,328552.0,MXN,GÁEH780918HAGLCG03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",27275555,5%,BANC,BANCARIA,CENT,CENTENARIOS,MX,Magaña - Madrigal,e4f4a89b-e333-4b1f-a45c-bb1c28998559,543881.0,MXN,GÁEH780918HAGLCG03,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",16780385,11%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Guardado, Sarabia and Badillo",98e546a1-1a10-43d5-ba01-c7131c55f74e,23987771.0,MXN,GÁGD830403MVZLRB09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",62676316,-3%,SEGR,SEGUROS,CEJE,CUENTA EJE,MX,Mayorga Hermanos,91e740a6-8528-4103-8459-ed1146333c9d,2813747.0,MXN,GÁGD830403MVZLRB09,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",92253674,7%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,BGUB,BONOS GUBERNAMENTALES,MX,Zamarreno S.A.,b2825082-ff89-47ca-a450-172b1ddb8916,12800846.0,MXN,GÁGD830403MVZLRB09,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",78028892,-16%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Barrera - Puga,3bf1a77b-8bf4-4c8e-b81e-c76e8b3145c7,305578.0,MXN,GÁJA720013HSNLMS02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",25285001,14%,VBUR,VALORES BURSÁTILES,CSAH,CAJAS DE AHORRO,MX,"Jaime, Gollum and Sarabia",d4b0fb15-f33b-4486-9fc4-a5f8c72ad128,634854.0,MXN,GÁJA720013HSNLMS02,ORPM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",54883185,-14%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Rendón, Kara and Vela",7297786e-d3ca-4c34-a1c3-28cf79eaa535,27005706.0,MXN,GÁMC760915HAGLNR01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",46500874,-13%,FINV,FONDOS DE INVERSIÓN,SSIN,SEGURO DE SEPARACIÓN INDIVIDUALIZADO,MX,Villarreal - Holguín,ed2e1c44-cf23-41fd-b017-42cb04e99bbc,1749902.0,MXN,GÁMC760915HAGLNR01,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",60157945,4%,SEGR,SEGUROS,CRIP,CRIPTOMONEDAS,MX,"Serrato, Alcala and Almaraz",1a35ad23-4429-431f-a0d7-2b7fd3ed4da5,40820357.0,MXN,GÁMC760915HAGLNR01,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",31070709,8%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Quesada S.L.,98bfb83f-2fe1-4b91-b25d-67fd626b10ff,47757.0,MXN,GÁQS870810MPULZL05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",69353973,5%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Ramos, Xiana and Ávila",f8678a73-2c3c-495f-bf83-e41740a9d1c2,4859982.0,MXN,GÁSG850320MDFLNN06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",48971777,14%,SEGR,SEGUROS,IFEX,INVERSIONES FINANCIERAS EN EL EXTRANJERO,MX,"Ceja, Robledo and Arenas",0964428c-9a8b-410a-81b2-c7974b7ead1d,6395006.0,MXN,GÁSG850320MDFLNN06,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",24555245,7%,VBUR,VALORES BURSÁTILES,CSAH,CAJAS DE AHORRO,MX,"Fonseca, Leiva and Quinta",23d61d12-c56e-4238-9a34-f2ecd5d57d44,44573783.0,MXN,GÁSG850320MDFLNN06,ORPM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",64027150,-7%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Abeyta S.L.,24f9fdf3-68a8-458f-9ebd-6467d625d381,23891.0,MXN,GÁVJ730209HPULLS03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",94882286,-6%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Luna, Kuzmina and Arguello",e8120a13-738f-452c-a0a4-41893a23fd7e,24355.0,MXN,GÓCD740806HPUMRG06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",18325832,-16%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Espinosa S.L.,91fb6ac6-f70a-4dc9-acf3-894d4be66c30,14086.0,MXN,GÓMA850222MVZMS 08,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",19110793,20%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Cazares S.L.,15dd2cc4-7d32-4a5c-8219-ceaad48c82da,16648.0,MXN,GÓNJ750911MDFMÑL08,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",67550306,-3%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Hidalgo, Xicoy and Quiros",5c80b969-71a4-4826-ac4e-cf21b85d5f55,18012216.0,MXN,GÓOM770112MAGMNG05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",49135062,13%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,PCOM,PAPEL COMERCIAL,MX,Montemayor - Espinosa,41c28d22-c332-47af-9153-00f04448a910,43299886.0,MXN,GÓOM770112MAGMNG05,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",96449662,5%,VBUR,VALORES BURSÁTILES,SSIN,SEGURO DE SEPARACIÓN INDIVIDUALIZADO,MX,"Riojas, Xairo Belmonte and Guevara",a6e90e12-920e-49bb-a78f-3dc464fe85ad,2316409.0,MXN,GÓOM770112MAGMNG05,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",42858315,10%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Alcántar - Loera,d82171a6-dcc4-4eb7-9134-f8d16b19df44,1018798.0,MXN,GÓVR761014MVZMLG04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",29299814,-20%,VBUR,VALORES BURSÁTILES,AFOR,AFORES,MX,Rincón Hermanos,769d0d71-c66d-45b6-b4ef-ea419f31c961,898739.0,MXN,GÓVR761014MVZMLG04,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",58381685,-7%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Pelayo - Ortega,de6f7e9a-c7f2-4628-ae5d-6d3e5c70f5af,32704814.0,MXN,HADB711020MAGRLR04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",15910496,9%,POMM,POSESIÓN DE MONEDAS Y/O METALES,BGUB,BONOS GUBERNAMENTALES,MX,Arredondo e Hijos,fd140be1-197b-45f4-979d-28d14c9b1795,48354366.0,MXN,HADB711020MAGRLR04,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",34518993,14%,POMM,POSESIÓN DE MONEDAS Y/O METALES,ADER,ACCIONES Y DERIVADOS,MX,"Cintrón, Cintrón and Yebra",013a9b70-c662-4133-8711-9beecb7a03a5,3061397.0,MXN,HADB711020MAGRLR04,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",21562017,3%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Lozano S.A.,dec3c919-95d6-40a0-a085-58c7c3f9c94c,15849163.0,MXN,HAOB771102HVZRTR01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",11318104,-5%,FINV,FONDOS DE INVERSIÓN,ABAN,ACEPTACIONES BANCARIAS,MX,Hernádez - Lerma,2d28dadb-4948-4010-b93a-9421c45c9a26,42728857.0,MXN,HAOB771102HVZRTR01,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",41170043,-7%,POMM,POSESIÓN DE MONEDAS Y/O METALES,IFEX,INVERSIONES FINANCIERAS EN EL EXTRANJERO,MX,Olmos - Nava,2dcc9551-7453-45dd-8e61-f5151560a0eb,21998643.0,MXN,HAOB771102HVZRTR01,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",69921552,15%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Alanis S.L.,9ef085d0-47ea-4d23-be6d-581f7051f438,464682.0,MXN,HARR720723MPURJC02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",28146456,-11%,POMM,POSESIÓN DE MONEDAS Y/O METALES,DPLA,DEPÓSITO A PLAZOS,MX,"Carrillo, Rentería and Vallejo",097e869e-56e2-4d00-8cdf-82b2f5fe99eb,1372725.0,MXN,HARR720723MPURJC02,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",72504669,23%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Collazo S.L.,33a91dd5-c10b-4453-8fe2-d501ffb1c8f3,647010.0,MXN,HAVJ770701HSNRLS06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",97353222,-21%,SEGR,SEGUROS,CENT,CENTENARIOS,MX,Quezada S.L.,6c2a8a09-4297-4c0c-b043-013676ccb785,493358.0,MXN,HAVJ770701HSNRLS06,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",27849871,2%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Gaytán e Hijos,7df6de5e-a93c-4ba1-95f8-78f08ed0be45,8229108.0,MXN,HEAA810705HVZNRT05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",82068350,6%,FINV,FONDOS DE INVERSIÓN,CEJE,CUENTA EJE,MX,"Escamilla, Orozco and Yunta",bde36507-a0d3-4a1e-abf4-be7efbf403f9,7770084.0,MXN,HEAA810705HVZNRT05,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",98318285,-8%,VBUR,VALORES BURSÁTILES,ACCI,ACCIONES,MX,Flórez - Covarrubias,2238f25d-72f6-47e7-83ec-f191b4956a7c,1268672.0,MXN,HEAA810705HVZNRT05,ORPM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",92829528,22%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Karan - Cardenas,6b86a193-0e13-42e9-aa10-a231376e7648,31544.0,MXN,HEAB830213HPURCL04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",19699755,-19%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Pichardo - Medrano,d2d4fc41-0cdd-48fa-9c33-6a46ddd0279d,8027.0,MXN,HEAC720421MPURMR05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",36246823,-14%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Cerda S.L.,5660f2f6-0466-4dc1-a749-3d819a792662,23118.0,MXN,HEAC790012HVZNMN02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",04363661,2%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Nieto, Granados and Benavídez",758f70f5-7d18-4bf7-85bb-6740fbcd8352,12441253.0,MXN,HEAC861110HVZNYS06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",54264991,-8%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,CEJE,CUENTA EJE,MX,"Terrazas, Tijerina and Cordero",0f63844c-f4e3-4633-88ef-1d8381dddfee,7307907.0,MXN,HEAC861110HVZNYS06,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",82289991,1%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,ACCI,ACCIONES,MX,Orellana S.A.,b211b2be-d748-433c-946a-2dea998230c4,27418471.0,MXN,HEAC861110HVZNYS06,ORPM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",76533464,-14%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Quintana - Alvarez,82838a52-6ece-40b3-8be0-74ea9af7e113,18266.0,MXN,HEAE830512HDFRYL04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",58237139,-12%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Morales, Piña and Sierra",fe08376f-eec1-4cba-a6b6-4b06d17aa142,25496883.0,MXN,HEAE861101MDFNML02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",72754175,3%,FINV,FONDOS DE INVERSIÓN,SSIN,SEGURO DE SEPARACIÓN INDIVIDUALIZADO,MX,Peres - de Anda,ae778657-6ac2-4c47-9175-cd645c29d5bf,6308001.0,MXN,HEAE861101MDFNML02,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",25798168,10%,FINV,FONDOS DE INVERSIÓN,SEGI,SEGURO DE INVERSIÓN,MX,"Soto, Aragón and Muro",fa0f0cbe-01ed-43eb-a355-8116b9a822ab,6791812.0,MXN,HEAE861101MDFNML02,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",24118374,19%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Arreola - Berríos,4f4a530d-4c19-4192-b43b-e75c7991f71a,21942.0,MXN,HEAF840212MSNRSL09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",37593373,8%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Santana - Alcala,7e4870d3-d679-404a-ac1c-bfb9cb804b50,20480.0,MXN,HEAR740123MPURYS04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",03431917,-7%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Zambrana Hermanos,09c50653-1315-4607-ad6b-1e2db97e98cd,21917163.0,MXN,HEBD890703HPURRB04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",03474392,-3%,FINV,FONDOS DE INVERSIÓN,IFEX,INVERSIONES FINANCIERAS EN EL EXTRANJERO,MX,Kanzaki S.L.,e4ae3f4a-29b5-497e-98da-cf43b24aac5d,7302333.0,MXN,HEBD890703HPURRB04,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",43998899,5%,AFOT,AFORES Y OTROS,SEGI,SEGURO DE INVERSIÓN,MX,Sáenz - Casanova,d7340b05-e3b7-4707-8002-5a4e4fac6409,48497620.0,MXN,HEBD890703HPURRB04,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",38904163,24%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Villaseñor S.L.,b7ccdf14-517b-45cb-b492-fd6e832e485e,14929.0,MXN,HEBI840605HPURLB02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",31646967,13%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Pizarro e Hijos,b4bc045d-1422-439b-addd-109754eee577,726423.0,MXN,HEBJ700714MDFRTR04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",74049266,-15%,FINV,FONDOS DE INVERSIÓN,MONN,MONEDA NACIONAL,MX,"Verdugo, Rodrígez and Bañuelos",1a39a3e3-1b54-4b3d-bbe1-25c7e497a057,151220.0,MXN,HEBJ700714MDFRTR04,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",84854267,-24%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Guajardo, Espinosa and Cabrera",80fcb29d-8c33-48ec-b84a-0908616b5cf4,6612.0,MXN,HECE820212MSNRVS05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",34070720,13%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Miranda S.A.,5d02eb7c-3b17-4606-a9f6-fc6f89acc070,16392700.0,MXN,HECE860811MVZRRT09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",91745505,-13%,VBUR,VALORES BURSÁTILES,DPLA,DEPÓSITO A PLAZOS,MX,"Galván, Gollum and Quintanilla",454592ad-8da8-4016-bfb8-54ce376cb948,45429697.0,MXN,HECE860811MVZRRT09,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",14756288,-3%,BANC,BANCARIA,CMAS,CUENTA MAESTRA,MX,"Nájera, Jaimes and Kaplan",58c94fdc-b03e-4db3-b524-dd44a1a71eb9,29961766.0,MXN,HECE860811MVZRRT09,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",07949859,-18%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Correa e Hijos,a1808352-c463-4617-b609-95a96c5cf714,776433.0,MXN,HECM770805MDFNRR02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",84738484,16%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,PFTE,PRÉSTAMOS A FAVOR DE UN TERCERO,MX,"Elizondo, Mejía and Posada",b3354cf9-614d-4df0-92f4-4dc50c66ecdb,960234.0,MXN,HECM770805MDFNRR02,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",16941131,8%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Moya e Hijos,ee01ba11-a6aa-4d14-8c58-c78cc9523fa3,640687.0,MXN,HECM800011HVZNHR03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",17058298,15%,FINV,FONDOS DE INVERSIÓN,DIVS,DIVISAS,MX,Calderón e Hijos,53db45a3-d365-462d-80fb-a033f45d9a82,974667.0,MXN,HECM800011HVZNHR03,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",36720611,-17%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Villagómez - Solano,3d82f75e-7fcd-445c-a0a6-ba6c6e949228,48692.0,MXN,HECM820411MVZRRR03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",97661812,17%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Gastélum e Hijos,c5c533ed-9be2-4d10-9777-5284a088c1fb,445856.0,MXN,HECÓ870205HAGRSC01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",06495721,-14%,FINV,FONDOS DE INVERSIÓN,SEGI,SEGURO DE INVERSIÓN,MX,Covarrubias S.A.,612dc221-f0a9-4ef3-a751-73c67a6357d9,377029.0,MXN,HECÓ870205HAGRSC01,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",24526295,24%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Cisneros, Vélez and Alcántar",454fbe3e-52b6-4e66-b23c-ec4e463a0164,986686.0,MXN,HEDB861122MSNNLR01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",99644064,-10%,POMM,POSESIÓN DE MONEDAS Y/O METALES,CNOM,CUENTA DE NÓMINA,MX,"Chavarría, Palomo and Castillo",04c74a38-8bea-40f2-88f4-7d55328609e0,287319.0,MXN,HEDB861122MSNNLR01,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",94363303,16%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Contreras, Rosas and Acevedo",efc67ce5-deef-4a78-aea5-c5708346f2aa,756536.0,MXN,HEFL710909HSNRNL02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",53631141,24%,SEGR,SEGUROS,CSAH,CAJAS DE AHORRO,MX,"Valencia, Linares and Aguilera",1e40f0c3-a287-49f0-a892-0db11bade75c,662927.0,MXN,HEFL710909HSNRNL02,ORPM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",83913002,8%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Palacios S.L.,fd8bbfec-e583-4109-9dd0-bc563d630110,14602.0,MXN,HEGM820612MPURRR03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",94498540,-10%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Sosa - Quintana,4242a6b1-88b8-4434-955f-36f60c7ae861,7326.0,MXN,HEHX860709MSNRRM03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",45421630,-10%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Kortajarena S.A.,df0fc076-d4c7-4213-ad74-420def364b87,48691602.0,MXN,HEII781023HAGRRB04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",64285018,13%,BANC,BANCARIA,ONZT,ONZAS TROY,MX,Orozco Hermanos,53b8a163-96d1-400d-b132-e1f84308f2cd,43453806.0,MXN,HEII781023HAGRRB04,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",19078477,-10%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,AFOR,AFORES,MX,Ávila - Páez,471be2e3-e10e-425b-83a2-001f3c61b503,34484283.0,MXN,HEII781023HAGRRB04,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",47738384,-2%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Cedillo S.L.,c4cb3ee3-db19-41ec-b40e-28bd0a29323a,39427682.0,MXN,HELM700704MAGRZN08,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",87259013,7%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,FIDE,FIDEICOMISOS,MX,Villalpando S.A.,89b2c695-d37f-4bdb-b7df-d84d35702cdf,65808399.0,MXN,HELM700704MAGRZN08,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",80240644,-12%,VBUR,VALORES BURSÁTILES,CAHO,CUENTA DE AHORRO,MX,Quiroz Hermanos,5d37b153-d7bd-49da-9dd0-a996a8c9000b,10807956.0,MXN,HELM700704MAGRZN08,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",16224517,-5%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Vélez, Alcaraz and Gracia",03c1fd73-2708-41ed-87ea-b6d27a0ba59c,16339036.0,MXN,HELM781114MPURYR04,
