curp_funcionario,tipoOperacion,titular,porcentajePropiedad,formaPago,valorAdquisicion,fechaAdquisicion,datoIdentificacion,valorConformeA,tipoInmueble.clave,tipoInmueble.valor,superficieTerreno.valor,superficieTerreno.unidad,superficieConstruccion.valor,superficieConstruccion.unidad,formaAdquisicion.clave,formaAdquisicion.valor,domicilioMexico.calle,domicilioMexico.numeroExterior,domicilioMexico.numeroInterior,domicilioMexico.coloniaLocalidad,domicilioMexico.municipioAlcaldia.clave,domicilioMexico.municipioAlcaldia.valor,domicilioMexico.entidadFederativa.clave,domicilioMexico.entidadFederativa.valor,domicilioMexico.codigoPostal,tipo.clave,tipo.valor,tercero,transmisor,valorAdquisicion.valor,valorAdquisicion.moneda,domicilioExtranjero.calle,domicilioExtranjero.numeroExterior,domicilioExtranjero.numeroInterior,domicilioExtranjero.ciudadLocalidad,domicilioExtranjero.estadoProvincia,domicilioExtranjero.pais,domicilioExtranjero.codigoPostal,motivoBaja.clave,motivoBaja.valor
MUVV771127MDFÑLC01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,6589350.0,1975-11-06T00:39:49.080Z,3dcc574f-bd37-4e2c-a890-a2addc6bb357,ESCRITURA PÚBLICA,CASA,CASA,129.0,m2,109.0,m2,CPV,COMPRAVENTA,Kevin Arrabal,2,,Del Valle,056,Villa de Arista,24,San Luis Potosí,78753,LOCC,LOCAL COMERCIAL,,,,,,,,,,,,,
MUYF780914MSNRNR01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,54732765.0,2008-09-26T10:27:44.426Z,9a02e009-c037-42b5-ac5e-16c7dc4e6a7a,ESCRITURA PÚBLICA,CASA,CASA,474.0,m2,146.0,m2,CPV,COMPRAVENTA,Vera Partida,1693,,Moctezuma,116,Marqués de Comillas,07,Chiapas,29250,PALC,PALCO,,,,,,,,,,,,,
MUYF780914MSNRNR01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,80941381.0,2000-10-29T18:05:57.419Z,9ea9aa02-40bd-45df-9cf6-09d951d1862a,ESCRITURA PÚBLICA,CASA,CASA,457.0,m2,387.0,m2,CPV,COMPRAVENTA,Hernández Salida,1699,,Chapultepec,201,Zongolica,30,Veracruz de Ignacio de la Llave,91642,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
MUYF780914MSNRNR01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,23175678.0,1994-05-31T08:18:07.716Z,88143535-9eda-4129-a952-d0ff59a8c27a,ESCRITURA PÚBLICA,CASA,CASA,4848.0,m2,2365.0,m2,RST,RIFA O SORTEO,Victor Manuel Gran Subida,56,,Chapultepec,107,Zacapu,16,Michoacán de Ocampo,58495,TERR,TERRENO,,,,,,,,,,,,,
MUZC810627MDFÑPR02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,1703431.0,1983-03-23T22:18:50.382Z,f6031ed4-abe1-4350-8523-73cde80e365d,ESCRITURA PÚBLICA,CASA,CASA,90.0,m2,59.0,m2,CPV,COMPRAVENTA,Jaime Parcela,637,,Moctezuma,010,Villa de Álvarez,06,Colima,28623,CASA,CASA,,,,,,,,,,,,,
MÁDE790024MVZRLL08,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,165531.0,1998-07-03T07:01:24.757Z,18420706-8091-4ef6-8275-aa8b6c3ef7da,ESCRITURA PÚBLICA,CASA,CASA,134.0,m2,58.0,m2,CPV,COMPRAVENTA,Esquivel Senda,25,,Lomas de capula,010,Hidalgo,10,Durango,34278,CASA,CASA,,,,,,,,,,,,,
MÁJO720017MSNRRT06,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,4007645.0,2005-09-29T09:42:26.728Z,06eb40c0-efcf-4eee-b50e-9bf6b51c8cd2,ESCRITURA PÚBLICA,CASA,CASA,134.0,m2,102.0,m2,HRN,HERENCIA,Orosco Colegio,103,,Miguel Hidalgo,039,Río Grande,32,Zacatecas,98190,LOCC,LOCAL COMERCIAL,,,,,,,,,,,,,
MÁMG851014MDFRTD07,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,41808138.0,1982-03-15T00:13:47.051Z,da02d5f2-f386-4dfc-bbf9-7c6f80de0622,ESCRITURA PÚBLICA,CASA,CASA,476.0,m2,248.0,m2,CPV,COMPRAVENTA,Luevano Avenida,373,,Lomas de capula,532,Santo Tomás Ocotepec,20,Oaxaca,68740,CASA,CASA,,,,,,,,,,,,,
MÁMG851014MDFRTD07,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,49669487.0,1989-02-10T18:50:05.831Z,9b7e86e9-912a-4e73-92e1-8ce547b56e40,ESCRITURA PÚBLICA,CASA,CASA,5910.0,m2,5035.0,m2,CPV,COMPRAVENTA,Olivia Mercado,1578,,San pedro,009,Loreto,03,Baja California Sur,23681,TERR,TERRENO,,,,,,,,,,,,,
MÁMG851014MDFRTD07,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,117103747.0,1985-02-24T07:59:10.414Z,2332ed3e-3c1d-4f47-a1e3-4ad91f2a06c2,ESCRITURA PÚBLICA,CASA,CASA,5967.0,m2,5053.0,m2,DNC,DONACIÓN,Valdez Manzana,901,,Anahuac,001,Acaponeta,18,Nayarit,63131,RACH,RANCHO,,,,,,,,,,,,,
MÁOM770303MSNRTY04,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,845285.0,1990-08-10T13:33:36.033Z,6d7f8b9c-278d-4831-97e3-65dfb1f56521,ESCRITURA PÚBLICA,CASA,CASA,134.0,m2,99.0,m2,CSN,CESIÓN,Rosa Travesía,375,,Venustiano Carranza,007,Lázaro Cárdenas,23,Quintana Roo,77597,LOCC,LOCAL COMERCIAL,,,,,,,,,,,,,
MÁTL820803HPURML08,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,1344691.0,1987-08-09T12:18:09.384Z,12506fa2-42a3-4d20-930a-50f2ad7b99bc,ESCRITURA PÚBLICA,CASA,CASA,111.0,m2,88.0,m2,CPV,COMPRAVENTA,Valverde Ramal,724,,Miguel Hidalgo,059,Nextlalpan,15,México,50652,CASA,CASA,,,,,,,,,,,,,
MÁTL880912HSNRJZ09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,85859035.0,1982-06-22T20:24:37.314Z,754616d7-6964-4b10-a214-f7f954cc3f50,ESCRITURA PÚBLICA,CASA,CASA,460.0,m2,228.0,m2,CPV,COMPRAVENTA,Nicole Mercado,66,,Roma,018,Navolato,25,Sinaloa,80827,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
MÁTL880912HSNRJZ09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,57492598.0,1997-07-04T08:55:48.001Z,44397358-4f96-40a1-903a-a40a5c88b3b7,ESCRITURA PÚBLICA,CASA,CASA,5612.0,m2,4877.0,m2,CPV,COMPRAVENTA,Solorzano Extramuros,1426,,16 de septiembre,008,Los Cabos,03,Baja California Sur,23268,EDIF,EDIFICIO,,,,,,,,,,,,,
MÁTL880912HSNRJZ09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,31741520.0,1977-04-09T08:49:04.378Z,325664e7-ebc0-4787-8c6e-e5e126cc3859,ESCRITURA PÚBLICA,CASA,CASA,6192.0,m2,4797.0,m2,CPV,COMPRAVENTA,Isabel Sector,943,,Justo Sierra,012,Mazatlán,25,Sinaloa,80939,EDIF,EDIFICIO,,,,,,,,,,,,,
MÉCG810402HDFNRL01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,42923242.0,1985-07-22T22:19:10.832Z,5881fcdd-cc50-4282-ae59-7e94aebff4be,ESCRITURA PÚBLICA,CASA,CASA,6172.0,m2,4478.0,m2,CPV,COMPRAVENTA,Rivera Conjunto,1347,,Benito Juárez,025,Colotlán,14,Jalisco,44630,RACH,RANCHO,,,,,,,,,,,,,
MÉCG810402HDFNRL01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,11680281.0,1970-03-30T06:28:50.277Z,913dc55d-9517-474d-b956-8770ffdddec9,ESCRITURA PÚBLICA,CASA,CASA,466.0,m2,433.0,m2,CPV,COMPRAVENTA,Xairo Belmonte Glorieta,447,,Del Valle,010,Jalpa de Méndez,27,Tabasco,86738,LOCC,LOCAL COMERCIAL,,,,,,,,,,,,,
MÉCG810402HDFNRL01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,27668914.0,1995-05-27T06:25:06.022Z,cce15254-5f8e-41c2-81e9-8a2f7d3faf61,ESCRITURA PÚBLICA,CASA,CASA,4125.0,m2,3158.0,m2,PRM,PERMUTA,Valeria Ramal,1072,,Doctores,006,San Quintín,02,Baja California,21816,RACH,RANCHO,,,,,,,,,,,,,
MÉGT890617HVZNLD02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,68540889.0,1999-10-05T09:24:49.829Z,ce043a3c-c90e-4f49-8724-4a3407ed7353,ESCRITURA PÚBLICA,CASA,CASA,167.0,m2,165.0,m2,CPV,COMPRAVENTA,Alexander Ferrocarril,239,,Venustiano Carranza,009,Loreto,03,Baja California Sur,23959,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
MÉGT890617HVZNLD02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,102682246.0,2009-03-31T22:22:30.968Z,e020cb41-2181-4853-9436-7add0ca94614,ESCRITURA PÚBLICA,CASA,CASA,5609.0,m2,5219.0,m2,CPV,COMPRAVENTA,Monserrat Vía Pública,1294,,Miguel Hidalgo,011,Gómez Farías,28,Tamaulipas,87650,BODG,BODEGA,,,,,,,,,,,,,
MÉGT890617HVZNLD02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,29083692.0,1978-06-02T23:22:36.132Z,ff0339b2-c2e2-4d6c-9d21-31bac6a22962,ESCRITURA PÚBLICA,CASA,CASA,498.0,m2,479.0,m2,CPV,COMPRAVENTA,Victor Manuel Jardines,361,,Moctezuma,035,Xoxocotla,17,Morelos,62689,PALC,PALCO,,,,,,,,,,,,,
MÉHE740914HDFNRS08,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,72105398.0,1994-07-05T18:44:12.451Z,48631bac-3ffc-4a67-a1ac-d3af984516cd,ESCRITURA PÚBLICA,CASA,CASA,5038.0,m2,5019.0,m2,CPV,COMPRAVENTA,Rosario Edificio,714,,Centro,013,Mocorito,25,Sinaloa,80208,EDIF,EDIFICIO,,,,,,,,,,,,,
MÉHE740914HDFNRS08,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,40933954.0,1976-07-19T23:49:38.357Z,058102ba-3d05-4853-bce8-c318e1e5f523,ESCRITURA PÚBLICA,CASA,CASA,372.0,m2,313.0,m2,CPV,COMPRAVENTA,Franco Municipio,1251,,Morelos,004,Cadereyta de Montes,22,Querétaro,76980,CASA,CASA,,,,,,,,,,,,,
MÉHE740914HDFNRS08,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,21753194.0,1990-01-31T19:12:12.138Z,cc2b234d-2211-43a8-a5a0-2d9fde74a5a5,ESCRITURA PÚBLICA,CASA,CASA,426.0,m2,128.0,m2,CPV,COMPRAVENTA,Ana Luisa Urbanización,832,,Chapultepec,002,Colima,06,Colima,28972,LOCC,LOCAL COMERCIAL,,,,,,,,,,,,,
MÉKI800918HSNNRS05,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,5138976.0,1998-01-18T14:11:17.505Z,82457cc6-988b-4bc7-a8ba-6def10236300,ESCRITURA PÚBLICA,CASA,CASA,169.0,m2,140.0,m2,PRM,PERMUTA,Rael Rampa,934,,Benito Juárez,020,Bahía de Banderas,18,Nayarit,63652,BODG,BODEGA,,,,,,,,,,,,,
MÉML880408MDFNÑT08,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,1239708.0,1999-04-25T00:32:18.404Z,0b25f84d-1537-47a7-880e-b43ea5ab102b,ESCRITURA PÚBLICA,CASA,CASA,161.0,m2,146.0,m2,CPV,COMPRAVENTA,Catalina Vía,1766,,Lomas de becerra,058,Chicontepec,30,Veracruz de Ignacio de la Llave,91280,LOCC,LOCAL COMERCIAL,,,,,,,,,,,,,
MÉPZ710413MAGNRundefined01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,8581408.0,2003-06-17T17:41:25.641Z,8cbe88f8-9272-48fa-807e-b1936276b906,ESCRITURA PÚBLICA,CASA,CASA,139.0,m2,104.0,m2,CPV,COMPRAVENTA,Nazario Calleja,1272,,Emiliano Zapata,024,Tlaltizapán de Zapata,17,Morelos,62978,BODG,BODEGA,,,,,,,,,,,,,
MÉRR810013HDFNMG08,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,92438779.0,2009-12-06T11:29:01.297Z,c1942bc6-1bf6-402d-ac73-6f89ef192e38,ESCRITURA PÚBLICA,CASA,CASA,444.0,m2,404.0,m2,CPV,COMPRAVENTA,Zamarripa Vía,1201,,Independencia,043,La Huerta,14,Jalisco,44653,LOCC,LOCAL COMERCIAL,,,,,,,,,,,,,
MÉRR810013HDFNMG08,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,75845341.0,1972-06-20T11:19:01.226Z,2a22a581-5b53-4cab-9ffe-080d612fe5cb,ESCRITURA PÚBLICA,CASA,CASA,170.0,m2,126.0,m2,CPV,COMPRAVENTA,Oquendo Extrarradio,1714,,Independencia,015,Cuauhtémoc,09,Ciudad de México,04320,CASA,CASA,,,,,,,,,,,,,
MÉRR810013HDFNMG08,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,142769659.0,1987-12-25T05:48:32.895Z,ad8e8bec-2c11-4cdb-b041-b1d0ac3e3714,ESCRITURA PÚBLICA,CASA,CASA,5357.0,m2,5028.0,m2,CPV,COMPRAVENTA,González Riera,1488,,Anahuac,080,Juchitán,12,Guerrero,39847,RACH,RANCHO,,,,,,,,,,,,,
MÉTA810020MDFNJC04,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,7873637.0,1995-11-04T12:38:20.099Z,38bda39d-58f1-4353-b960-9f27c4c8b5d8,ESCRITURA PÚBLICA,CASA,CASA,158.0,m2,117.0,m2,CPV,COMPRAVENTA,Luis Ángel Bajada,1880,,Emiliano Zapata,008,La Magdalena Contreras,09,Ciudad de México,06091,CASA,CASA,,,,,,,,,,,,,
NAAA781113HVZVVT02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,3742844.0,1972-12-10T02:34:49.085Z,8a389199-0618-43cd-baf6-44de0f5820d5,ESCRITURA PÚBLICA,CASA,CASA,152.0,m2,142.0,m2,CPV,COMPRAVENTA,Cristian Rua,958,,Ejercito Nacional,002,Acámbaro,11,Guanajuato,36365,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
NAAD700723MDFVGN05,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,1244084.0,1989-02-28T08:51:19.812Z,d09967a3-cbf9-42a5-ab03-84769babe351,ESCRITURA PÚBLICA,CASA,CASA,97.0,m2,74.0,m2,CPV,COMPRAVENTA,Barbara Lado,940,,Roma,051,Marcos Castellanos,16,Michoacán de Ocampo,58130,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
NAAL880722HPUVVR09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,55404464.0,1975-05-24T19:03:09.169Z,9e2c6746-85b9-4f0b-8bae-a3e0b9471a80,ESCRITURA PÚBLICA,CASA,CASA,428.0,m2,393.0,m2,CPV,COMPRAVENTA,Abril Rua,424,,Anahuac,048,Namiquipa,08,Chihuahua,31939,CASA,CASA,,,,,,,,,,,,,
NAAL880722HPUVVR09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,93406932.0,2000-06-28T05:42:59.163Z,1095c5ab-6f8e-4b40-bd54-c6d5db33ceed,ESCRITURA PÚBLICA,CASA,CASA,3379.0,m2,2127.0,m2,HRN,HERENCIA,Saúl Carretera,761,,Doctores,016,Hidalgo,28,Tamaulipas,87594,RACH,RANCHO,,,,,,,,,,,,,
NAAL880722HPUVVR09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,95155079.0,1974-05-23T20:24:34.111Z,bd48ce4b-c7d5-4f15-9b66-d67314d9cf34,ESCRITURA PÚBLICA,CASA,CASA,494.0,m2,483.0,m2,CPV,COMPRAVENTA,Lizbeth Calle,1405,,Justo Sierra,062,Mixtlán,14,Jalisco,44803,PALC,PALCO,,,,,,,,,,,,,
NAAR870926HDFVRM04,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,1489875.0,2008-04-24T16:59:02.888Z,9c8de516-3a0a-4d15-b38e-348ce1e8853c,ESCRITURA PÚBLICA,CASA,CASA,98.0,m2,89.0,m2,HRN,HERENCIA,Antonia Barrio,1241,,Independencia,016,Coahuayutla de José María Izazaga,12,Guerrero,39661,CASA,CASA,,,,,,,,,,,,,
NABA830402MAGVLS04,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,5495212.0,1972-06-02T17:23:22.092Z,866111c8-7f83-4a9a-9d75-5aeff963bae5,ESCRITURA PÚBLICA,CASA,CASA,107.0,m2,89.0,m2,CPV,COMPRAVENTA,Rafael Puerta,1796,,San pedro,033,Gabriel Zamora,16,Michoacán de Ocampo,58732,CASA,CASA,,,,,,,,,,,,,
NABS720211HVZRRL06,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,1465648.0,1974-04-07T18:20:41.111Z,a8a9c393-a3d4-4787-bec2-0224ae3f79db,ESCRITURA PÚBLICA,CASA,CASA,148.0,m2,87.0,m2,CSN,CESIÓN,Yaretzi Polígono,287,,Ejercito Nacional,002,Acuña,05,Coahuila de Zaragoza,25475,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
NACE850020HVZRSL02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,1267650.0,1987-01-23T03:44:16.921Z,554f7222-8634-404a-a233-96ca25ad6e8a,ESCRITURA PÚBLICA,CASA,CASA,116.0,m2,70.0,m2,CPV,COMPRAVENTA,Agustín Colonia,674,,La loma,004,Apaseo el Alto,11,Guanajuato,36793,CASA,CASA,,,,,,,,,,,,,
NACM740504HDFVBR01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,9405256.0,1997-12-28T07:16:26.171Z,edabfc05-0f1a-45f2-8389-6e76a055fe79,ESCRITURA PÚBLICA,CASA,CASA,158.0,m2,132.0,m2,CSN,CESIÓN,Yebra Chalet,1235,,Anahuac,017,Jaumave,28,Tamaulipas,87871,BODG,BODEGA,,,,,,,,,,,,,
NACR790004MVZVRS06,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,6425901.0,1972-08-08T17:37:19.469Z,7da2d34a-7223-4df8-9907-a934eb69cd7a,ESCRITURA PÚBLICA,CASA,CASA,148.0,m2,108.0,m2,CSN,CESIÓN,Sergio Colegio,243,,Roma,018,Navolato,25,Sinaloa,80246,LOCC,LOCAL COMERCIAL,,,,,,,,,,,,,
NACT890923MDFRRM01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,941533.0,2006-05-21T08:40:44.034Z,503a41a5-6ad5-4b69-a581-30da02f9cdbe,ESCRITURA PÚBLICA,CASA,CASA,139.0,m2,83.0,m2,CPV,COMPRAVENTA,Vázquez Cuesta,1158,,Independencia,008,Manuel Doblado,11,Guanajuato,36293,CASA,CASA,,,,,,,,,,,,,
NADC860106HPURVT06,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,149921042.0,1973-04-19T03:11:10.145Z,d82815ae-a3d7-431d-9f81-31a3cb0c0e26,ESCRITURA PÚBLICA,CASA,CASA,5959.0,m2,4331.0,m2,CPV,COMPRAVENTA,Barraza Ronda,861,,Doctores,042,Xicohtzinco,29,Tlaxcala,90308,EDIF,EDIFICIO,,,,,,,,,,,,,
NADC860106HPURVT06,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,20379540.0,1996-09-20T08:56:10.938Z,ab4c1a8a-2361-42d6-87ea-4c893bf767d1,ESCRITURA PÚBLICA,CASA,CASA,419.0,m2,226.0,m2,CPV,COMPRAVENTA,Elvira Riera,334,,Granjas,011,Muñoz de Domingo Arenas,29,Tlaxcala,90528,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
NADC860106HPURVT06,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,44537739.0,2004-06-27T08:34:48.911Z,e4591898-fa3a-41dd-ac27-65dff5d2641c,ESCRITURA PÚBLICA,CASA,CASA,6437.0,m2,5768.0,m2,HRN,HERENCIA,Chávez Chalet,1373,,16 de septiembre,016,San Juan del Río,22,Querétaro,76168,TERR,TERRENO,,,,,,,,,,,,,
NAGI820122HVZVVN02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,84484790.0,2004-07-12T07:07:28.689Z,d589f69e-fc1e-4539-bfa6-7dab50ffccc4,ESCRITURA PÚBLICA,CASA,CASA,380.0,m2,137.0,m2,CPV,COMPRAVENTA,Soria Vía Pública,1326,,San pedro,058,Santa María de la Paz,32,Zacatecas,98986,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
NAGI820122HVZVVN02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,65374257.0,2001-06-01T05:32:55.317Z,497a4777-a106-4a25-b83d-8f93575972ba,ESCRITURA PÚBLICA,CASA,CASA,6084.0,m2,5265.0,m2,CPV,COMPRAVENTA,Ana Luisa Escalinata,688,,Anahuac,008,San José de Gracia,01,Aguascalientes,20540,EDIF,EDIFICIO,,,,,,,,,,,,,
NAGI820122HVZVVN02,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,85667451.0,1985-06-22T01:20:07.809Z,10b03177-68ab-42bd-bc12-317fb74b075c,ESCRITURA PÚBLICA,CASA,CASA,407.0,m2,268.0,m2,CPV,COMPRAVENTA,Varela Rincón,1131,,Lomas de becerra,013,Jonacatepec de Leandro Valle,17,Morelos,62203,PALC,PALCO,,,,,,,,,,,,,
NAGJ750027HSNVRS09,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,1821624.0,1998-08-19T16:43:05.485Z,2c3a8180-5ee0-4ff2-9ce3-1d57e8dc9a85,ESCRITURA PÚBLICA,CASA,CASA,133.0,m2,62.0,m2,CPV,COMPRAVENTA,Sevilla Calle,1687,,Miguel Hidalgo,026,Guadalupe,19,Nuevo León,64561,CASA,CASA,,,,,,,,,,,,,
NAJI730625HPUVMR03,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,780235.0,1975-03-24T02:08:59.854Z,8dbfca0f-6daf-4193-a6b1-4e0cda7a95b2,ESCRITURA PÚBLICA,CASA,CASA,120.0,m2,70.0,m2,CPV,COMPRAVENTA,Juan Manuel Vía,1434,,Centro,543,Tataltepec de Valdés,20,Oaxaca,68910,CASA,CASA,,,,,,,,,,,,,
NAKD750220HDFRNR01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CRÉDITO,2823852.0,1970-04-18T01:55:01.880Z,f698528c-1b14-49c9-887c-ce8b44828dfa,ESCRITURA PÚBLICA,CASA,CASA,128.0,m2,90.0,m2,CPV,COMPRAVENTA,Negrón Escalinata,919,,Laredo,010,Hidalgo,10,Durango,34946,DPTO,DEPARTAMENTO,,,,,,,,,,,,,
NAKG810014MSNVNR04,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,718235.0,1972-12-06T04:15:44.020Z,5bfb5d41-7d20-46c7-82ca-6ddde5484078,ESCRITURA PÚBLICA,CASA,CASA,124.0,m2,72.0,m2,CSN,CESIÓN,Bustos Subida,1502,,16 de septiembre,015,Guanajuato,11,Guanajuato,36271,CASA,CASA,,,,,,,,,,,,,
NALM840122HDFRRR01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,NO APLICA,53252393.0,2008-11-02T20:48:10.138Z,7f4333b7-20bd-4e8c-af6b-01e052cd609f,ESCRITURA PÚBLICA,CASA,CASA,4491.0,m2,3637.0,m2,DNC,DONACIÓN,Vázquez Lado,1403,,Roma,021,Delicias,08,Chihuahua,31811,BODG,BODEGA,,,,,,,,,,,,,
NALM840122HDFRRR01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,86494925.0,2007-01-08T23:24:15.516Z,78b1289d-450e-4e50-9d03-07ad196b2662,ESCRITURA PÚBLICA,CASA,CASA,5991.0,m2,2096.0,m2,CPV,COMPRAVENTA,María Soledad Urbanización,603,,Centro,006,Calpulalpan,29,Tlaxcala,90173,BODG,BODEGA,,,,,,,,,,,,,
NALM840122HDFRRR01,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,70217202.0,1977-07-05T03:52:05.776Z,708ee579-2b99-4e3a-8ab0-2873da745bd1,ESCRITURA PÚBLICA,CASA,CASA,468.0,m2,391.0,m2,CPV,COMPRAVENTA,Sancho Puerta,309,,Chapultepec,041,Nacozari de García,26,Sonora,83781,CASA,CASA,,,,,,,,,,,,,
NALM880908HDFZVR06,SIN_CAMBIOS,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",100.0,CONTADO,4869497.0,2003-04-04T02:44:57.397Z,65289a28-a427-4dca-ae05-b17204f6b3dc,ESCRITURA PÚBLICA,CASA,CASA,108.0,m2,71.0,m2,CPV,COMPRAVENTA,Berríos Parque,1413,,Chapultepec,020,Jerez,32,Zacatecas,98902,CASA,CASA,,,,,,,,,,,,,
