tipoOperacion,nombre,primerApellido,segundoApellido,fechaNacimiento,extranjero,curp,habitaDomicilioDeclarante,lugarDondeReside,rfc.rfc,rfc.homoClave,parentescoRelacion.clave,parentescoRelacion.valor,actividadLaboral.clave,actividadLaboral.valor,curp_funcionario,rfc,domicilioMexico.calle,domicilioMexico.numeroExterior,domicilioMexico.numeroInterior,domicilioMexico.coloniaLocalidad,domicilioMexico.municipioAlcaldia.clave,domicilioMexico.municipioAlcaldia.valor,domicilioMexico.entidadFederativa.clave,domicilioMexico.entidadFederativa.valor,domicilioMexico.codigoPostal,domicilioExtranjero.calle,domicilioExtranjero.numeroExterior,domicilioExtranjero.numeroInterior,domicilioExtranjero.ciudadLocalidad,domicilioExtranjero.estadoProvincia,domicilioExtranjero.pais,domicilioExtranjero.codigoPostal,actividadLaboralSectorPublico.nivelOrdenGobierno,actividadLaboralSectorPublico.ambitoPublico,actividadLaboralSectorPublico.nombreEntePublico,actividadLaboralSectorPublico.areaAdscripcion,actividadLaboralSectorPublico.empleoCargoComision,actividadLaboralSectorPublico.funcionPrincipal,actividadLaboralSectorPublico.salarioMensualNeto.valor,actividadLaboralSectorPublico.salarioMensualNeto.moneda,actividadLaboralSectorPublico.fechaIngreso,actividadLaboralSectorPrivadoOtro.nombreEmpresaSociedadAsociacion,actividadLaboralSectorPrivadoOtro.rfc,actividadLaboralSectorPrivadoOtro.empleoCargo,actividadLaboralSectorPrivadoOtro.fechaIngreso,actividadLaboralSectorPrivadoOtro.salarioMensualNeto.valor,actividadLaboralSectorPrivadoOtro.salarioMensualNeto.moneda,actividadLaboralSectorPrivadoOtro.proveedorContratistaGobierno,actividadLaboralSectorPrivadoOtro.sector.clave,actividadLaboralSectorPrivadoOtro.sector.valor
SIN_CAMBIOS,Fernando,Figueroa,Madrigal,2007-11-09,False,FIMF20071109HDFGDR01,True,MEXICO,FIMF20071109,A18,HIJ,HIJO(A),NIN,NINGUNO,NEMM810116MAGGNR09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Mario,Velázquez,Almanza,2010-08-23,False,VEAM20100823MPULMR01,True,MEXICO,VEAM20100823,D43,HER,HERMANO(A),NIN,NINGUNO,NEOD820715MAGVMG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ana Victoria,Vega,Xacon,2013-07-24,False,VEXA20130724HVZGC 03,True,MEXICO,VEXA20130724,E15,SOB,SOBRINO(A),NIN,NINGUNO,NEOD820715MAGVMG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Alejandra,Archuleta,Heredia,2013-06-17,False,ARHA20130617MVZCRJ03,True,MEXICO,ARHA20130617,B14,HER,HERMANO(A),NIN,NINGUNO,NEOP880218HAGGTB07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Jorge,Solorzano,Marroquín,2005-06-01,False,SOMJ20050601HAGLRR05,True,MEXICO,SOMJ20050601,D17,PRI,PRIMO(A),NIN,NINGUNO,NEOP880218HAGGTB07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Lizbeth,Meléndez,Paredes,2009-00-22,False,MEPL20090022MAGLRZ01,True,MEXICO,MEPL20090022,B11,AHI,AHIJADO(A),NIN,NINGUNO,NEPM710401MSNGCR08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Vicente,Calvillo,Mateo,2012-02-05,False,CAMV20120205MVZLTC09,True,MEXICO,CAMV20120205,D72,SOB,SOBRINO(A),NIN,NINGUNO,NEPM710401MSNGCR08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Alicia,Esquivel,Yami,2007-00-26,False,ESYA20070026MPUQMC09,True,MEXICO,ESYA20070026,D17,HER,HERMANO(A),NIN,NINGUNO,NEPN710108HDFVLC03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Agustín,Hernandes,Villagómez,2012-08-06,False,HEVA20120806MSNRLS02,True,MEXICO,HEVA20120806,B55,HER,HERMANO(A),NIN,NINGUNO,NERM710113MVZVZG03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Julio César,Treviño,Zaragoza,2005-08-23,False,TRZJ20050823HSNRRL04,True,MEXICO,TRZJ20050823,D32,AHI,AHIJADO(A),NIN,NINGUNO,NERM710113MVZVZG03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ana Victoria,Galván,Mesa,2013-03-04,False,GAMA20130304HVZLS 07,True,MEXICO,GAMA20130304,A79,PRI,PRIMO(A),NIN,NINGUNO,NESA700025MSNGLC06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Timoteo,Puga,Armenta,2005-11-10,False,PUAT20051110HPUGMM03,True,MEXICO,PUAT20051110,A26,NIN,NINGUNO,NIN,NINGUNO,NESA700025MSNGLC06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ricardo,Rodríquez,Segovia,2009-00-22,False,ROSR20090022HVZDGC05,True,MEXICO,ROSR20090022,E83,NIN,NINGUNO,NIN,NINGUNO,NESA700025MSNGLC06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Javier,Corral,Carrera,2012-00-16,False,COCJ20120016HVZRRV03,True,MEXICO,COCJ20120016,A77,NIN,NINGUNO,NIN,NINGUNO,NEVE810418MPUVLZ04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Raúl,Bueno,Korta,2009-04-09,False,BUKR20090409MPUNRL07,True,MEXICO,BUKR20090409,C61,NIN,NINGUNO,NIN,NINGUNO,NIAC760602MAGTSR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,José,Krasnova,Rangel,2008-07-11,False,KRRJ20080711HSNRNS05,True,MEXICO,KRRJ20080711,C51,HIJ,HIJO(A),NIN,NINGUNO,NIAE740912HDFVML03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Silvia,Sarabia,Briseño,2013-02-21,False,SABS20130221HDFRRL02,True,MEXICO,SABS20130221,E59,PRI,PRIMO(A),NIN,NINGUNO,NIAE740912HDFVML03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Claudia,Quevedo,Santana,2008-07-02,False,QUSC20080702MSNVNL04,True,MEXICO,QUSC20080702,A28,HER,HERMANO(A),NIN,NINGUNO,NIAE740912HDFVML03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,José Miguel,Domínguez,Barragán,2009-00-20,False,DOBJ20090020MPUMRS05,True,MEXICO,DOBJ20090020,B75,SOB,SOBRINO(A),NIN,NINGUNO,NIAG820201MPUVNR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ana Luisa,Bañuelos,Montañez,2006-09-02,False,BAMA20060902HAGÑN 04,True,MEXICO,BAMA20060902,D63,NIN,NINGUNO,NIN,NINGUNO,NIEL870719HAGVTS02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ivanna,Luevano,Pedraza,2009-02-22,False,LUPI20090222MPUVDN09,True,MEXICO,LUPI20090222,A16,SOB,SOBRINO(A),NIN,NINGUNO,NIEL870719HAGVTS02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Elsa,Lebrón,Montaño,2008-00-03,False,LEME20080003HDFBNS08,True,MEXICO,LEME20080003,B25,HER,HERMANO(A),NIN,NINGUNO,NIGP811010HPUVVT04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Carlota,Palomo,Montero,2006-07-06,False,PAMC20060706MDFLNR08,True,MEXICO,PAMC20060706,C45,HIJ,HIJO(A),NIN,NINGUNO,NIGP811010HPUVVT04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Kevin,Santacruz,Merino,2010-04-10,False,SAMK20100410MDFNRV09,True,MEXICO,SAMK20100410,E63,HIJ,HIJO(A),NIN,NINGUNO,NIKL870605HPUTDS01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Gabriel,Ortega,Rangel,2007-08-16,False,ORRG20070816HDFTNB02,True,MEXICO,ORRG20070816,B98,SOB,SOBRINO(A),NIN,NINGUNO,NIKL870605HPUTDS01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ximena Guadalupe,Cantú,Marrero,2009-04-01,False,CAMX20090401HAGNRM05,True,MEXICO,CAMX20090401,C41,HIJ,HIJO(A),NIN,NINGUNO,NILA770822MDFÑNN09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Manuel,Kanzaki,Sisneros,2006-11-21,False,KASM20061121MAGNSN09,True,MEXICO,KASM20061121,D48,SOB,SOBRINO(A),NIN,NINGUNO,NILC710207HVZTBN04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Gerardo,Mejía,Verduzco,2005-08-17,False,MEVG20050817HDFJRR08,True,MEXICO,MEVG20050817,B25,AHI,AHIJADO(A),NIN,NINGUNO,NIOL871109MPUVSS06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Saúl,Rocha,Maestas,2005-03-14,False,ROMS20050314HVZCSL04,True,MEXICO,ROMS20050314,E54,AHI,AHIJADO(A),NIN,NINGUNO,NISE880305HPUTTL05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ángel Gabriel,Rael,Hidalgo,2007-07-18,False,RAHÁ20070718MAGLDG01,True,MEXICO,RAHÁ20070718,D47,HIJ,HIJO(A),NIN,NINGUNO,NISE880305HPUTTL05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Claudia,Casillas,Sotelo,2010-11-13,False,CASC20101113MPUSTL09,True,MEXICO,CASC20101113,E34,NIN,NINGUNO,NIN,NINGUNO,NISE880305HPUTTL05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Jaime,Kanzaki,Bahena,2006-01-17,False,KABJ20060117HPUNHM07,True,MEXICO,KABJ20060117,A61,AHI,AHIJADO(A),NIN,NINGUNO,NITF731013HSNVRR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Carolina,Agosto,Lomeli,2008-05-01,False,AGLC20080501HPUSMR08,True,MEXICO,AGLC20080501,C87,SOB,SOBRINO(A),NIN,NINGUNO,NITF731013HSNVRR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ana,Zayas,Corona,2009-07-14,False,ZACA20090714HVZYRundefined09,True,MEXICO,ZACA20090714,A97,SOB,SOBRINO(A),NIN,NINGUNO,NIVS890701MAGÑLN05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Elizabeth,Ojeda,Nieto,2005-04-20,False,OJNE20050420HVZDTZ06,True,MEXICO,OJNE20050420,B64,SOB,SOBRINO(A),NIN,NINGUNO,NIYG820011HSNTNR04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Evelyn,Nájera,Zapata,2005-05-11,False,NÁZE20050511MPUJPL02,True,MEXICO,NÁZE20050511,A39,HIJ,HIJO(A),NIN,NINGUNO,NOAA781112HAGRLM02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Esteban,Campos,Colunga,2006-09-09,False,CACE20060909HAGMLT07,True,MEXICO,CACE20060909,C11,HIJ,HIJO(A),NIN,NINGUNO,NOAA781112HAGRLM02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Claudio,Chavarría,Hurtado,2007-00-04,False,CHHC20070004MDFHRL06,True,MEXICO,CHHC20070004,C94,SOB,SOBRINO(A),NIN,NINGUNO,NOAA781112HAGRLM02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,José María,Jimínez,Ojeda,2012-05-23,False,JIOJ20120523MPUMDS03,True,MEXICO,JIOJ20120523,A47,HER,HERMANO(A),NIN,NINGUNO,NOCM780322MDFRLN08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Javier,Velázquez,Archuleta,2012-11-23,False,VEAJ20121123MSNLCV01,True,MEXICO,VEAJ20121123,C13,SOB,SOBRINO(A),NIN,NINGUNO,NOFI821025MSNRRR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Federico,Karen,Gil,2005-05-26,False,KAGF20050526HVZRLD05,True,MEXICO,KAGF20050526,D62,HIJ,HIJO(A),NIN,NINGUNO,NOGI830505MDFRRN02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Tomás,Quiñones,Mora,2005-01-20,False,QUMT20050120MSNÑRM07,True,MEXICO,QUMT20050120,C16,AHI,AHIJADO(A),NIN,NINGUNO,NOKA750322MPURRT02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Alicia,Rodarte,Solís,2013-09-09,False,ROSA20130909MSNDLC08,True,MEXICO,ROSA20130909,B20,SOB,SOBRINO(A),NIN,NINGUNO,NOKA750322MPURRT02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Saúl,Montero,Nevárez,2013-06-20,False,MONS20130620HDFNVL04,True,MEXICO,MONS20130620,A63,PRI,PRIMO(A),NIN,NINGUNO,NOMM800822HDFRLN09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Guillermina,Jasso,Menéndez,2008-06-13,False,JAMG20080613HVZSNL09,True,MEXICO,JAMG20080613,C70,PRI,PRIMO(A),NIN,NINGUNO,NOSJ890603MPURRC07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Mercedes,Verdugo,Cano,2013-08-20,False,VECM20130820HSNRNR07,True,MEXICO,VECM20130820,D22,HIJ,HIJO(A),NIN,NINGUNO,NÁBF800925HVZJRR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Daniela,Granados,Mayorga,2013-00-02,False,GRMD20130002HSNRYN09,True,MEXICO,GRMD20130002,A79,NIN,NINGUNO,NIN,NINGUNO,NÁCL770110HDFJRL02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Concepción,Sánchez,Colunga,2010-00-08,False,SÁCC20100008HSNNLN09,True,MEXICO,SÁCC20100008,D26,SOB,SOBRINO(A),NIN,NINGUNO,NÁCL770110HDFJRL02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Julio César,Roque,Salas,2005-05-05,False,ROSJ20050505HAGQLL05,True,MEXICO,ROSJ20050505,E84,NIN,NINGUNO,NIN,NINGUNO,NÁCS891111MSNJBN03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Natalia,Ceballos,Montes,2012-04-04,False,CEMN20120404MVZBNT02,True,MEXICO,CEMN20120404,D67,SOB,SOBRINO(A),NIN,NINGUNO,NÁCS891111MSNJBN03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Eduardo,Muro,Domínguez,2013-08-24,False,MUDE20130824MAGRMR02,True,MEXICO,MUDE20130824,A94,SOB,SOBRINO(A),NIN,NINGUNO,NÁCS891111MSNJBN03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Fatima,Ledesma,Alaniz,2013-03-11,False,LEAF20130311MAGDNT03,True,MEXICO,LEAF20130311,E11,NIN,NINGUNO,NIN,NINGUNO,NÁMA821011HDFJT 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Erick,Páez,Khalid,2011-09-19,False,PÁKE20110919HDFZHC02,True,MEXICO,PÁKE20110919,E42,NIN,NINGUNO,NIN,NINGUNO,NÁMA821011HDFJT 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Esperanza,Magaña,Trejo,2010-08-04,False,MATE20100804HVZGRP03,True,MEXICO,MATE20100804,A65,HER,HERMANO(A),NIN,NINGUNO,NÁRA770221HDFJQN02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Marta,Casanova,Ulloa,2005-04-20,False,CAUM20050420MSNSLR04,True,MEXICO,CAUM20050420,C40,PRI,PRIMO(A),NIN,NINGUNO,NÁRC840624HSNJYN09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,José,Ramón,Campos,2005-00-16,False,RACJ20050016HDFMMS01,True,MEXICO,RACJ20050016,D14,AHI,AHIJADO(A),NIN,NINGUNO,NÁRC840624HSNJYN09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,José Miguel,Tafoya,Cintrón,2011-02-03,False,TACJ20110203MDFFNS07,True,MEXICO,TACJ20110203,A89,AHI,AHIJADO(A),NIN,NINGUNO,NÁSH880027HAGJLR04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Berta,Escamilla,Crespo,2009-05-19,False,ESCB20090519HSNCRR04,True,MEXICO,ESCB20090519,B62,SOB,SOBRINO(A),NIN,NINGUNO,NÁZH710027HSNJMR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Timoteo,Naranjo,Montemayor,2008-09-04,False,NAMT20080904MAGRNM05,True,MEXICO,NAMT20080904,D30,HIJ,HIJO(A),NIN,NINGUNO,NÁZH710027HSNJMR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Natalia,Bétancourt,Manzanares,2010-05-11,False,BÉMN20100511MAGTNT04,True,MEXICO,BÉMN20100511,D14,HIJ,HIJO(A),NIN,NINGUNO,NÁZH710027HSNJMR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Andrea,Altamirano,Ávila,2012-09-05,False,ALÁA20120905HVZTLD08,True,MEXICO,ALÁA20120905,A29,AHI,AHIJADO(A),NIN,NINGUNO,NÚDV800103HVZÑLN02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,María de Jesús,Navarrete,Camarillo,2013-08-06,False,NACM20130806MPUVMR07,True,MEXICO,NACM20130806,E32,NIN,NINGUNO,NIN,NINGUNO,NÚKA810409HVZÑN 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Carolina,Carmona,Armenta,2006-09-08,False,CAAC20060908HPURMR02,True,MEXICO,CAAC20060908,C39,NIN,NINGUNO,NIN,NINGUNO,NÚKC880202HDFÑRC07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Inés,Canales,Gallardo,2012-11-12,False,CAGI20121112MSNNLS05,True,MEXICO,CAGI20121112,B40,NIN,NINGUNO,NIN,NINGUNO,NÚMJ881114HSNÑJN02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Gregorio,Tamez,Ochoa,2010-02-03,False,TAOG20100203MPUMHR01,True,MEXICO,TAOG20100203,E91,NIN,NINGUNO,NIN,NINGUNO,NÚMJ881114HSNÑJN02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Uriel,Zelaya,Delgado,2006-10-06,False,ZEDU20061006MSNLLL02,True,MEXICO,ZEDU20061006,D97,SOB,SOBRINO(A),NIN,NINGUNO,NÚPA800025MVZÑRX04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Fernando,Gaytán,Araña,2012-09-11,False,GAAF20120911HDFYÑR02,True,MEXICO,GAAF20120911,C59,HIJ,HIJO(A),NIN,NINGUNO,OCAG830323HVZSMR04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Nicole,Domínguez,Quintanilla,2012-05-17,False,DOQN20120517HAGMNC08,True,MEXICO,DOQN20120517,B94,NIN,NINGUNO,NIN,NINGUNO,OCAG830323HVZSMR04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Marisol,Palomino,Escalante,2005-01-09,False,PAEM20050109HVZLCR07,True,MEXICO,PAEM20050109,E40,AHI,AHIJADO(A),NIN,NINGUNO,OCAR720823HDFHTS07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Daniel,Collazo,Peña,2008-06-26,False,COPD20080626MPULÑN01,True,MEXICO,COPD20080626,A24,PRI,PRIMO(A),NIN,NINGUNO,OCCD830803MVZSDN06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Blanca,Jaime,Roybal,2011-07-17,False,JARB20110717HSNMYL08,True,MEXICO,JARB20110717,E51,AHI,AHIJADO(A),NIN,NINGUNO,OCCD830803MVZSDN06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Anita,Rael,Alcántar,2005-01-11,False,RAAA20050111HVZLCT02,True,MEXICO,RAAA20050111,A73,SOB,SOBRINO(A),NIN,NINGUNO,OCCL890817MVZMNC02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,David,Duarte,Quinta,2008-06-24,False,DUQD20080624HSNRNV08,True,MEXICO,DUQD20080624,B19,HER,HERMANO(A),NIN,NINGUNO,OCCL890817MVZMNC02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Eduardo,Aparicio,Armas,2008-00-13,False,APAE20080013HVZRMR07,True,MEXICO,APAE20080013,C59,AHI,AHIJADO(A),NIN,NINGUNO,OCCL890817MVZMNC02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Gael,Bermúdez,Zarate,2013-07-02,False,BEZG20130702MSNRRL02,True,MEXICO,BEZG20130702,B62,HIJ,HIJO(A),NIN,NINGUNO,OCDB860717MDFSLN03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Esmeralda,Deleón,Manzanares,2011-08-22,False,DEME20110822HSNLNM09,True,MEXICO,DEME20110822,D76,PRI,PRIMO(A),NIN,NINGUNO,OCDB860717MDFSLN03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Lilia,Almonte,Nieto,2011-10-08,False,ALNL20111008MSNMTL08,True,MEXICO,ALNL20111008,B61,HER,HERMANO(A),NIN,NINGUNO,OCDB860717MDFSLN03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ramona,Lozano,Solano,2010-09-02,False,LOSR20100902HSNZLM05,True,MEXICO,LOSR20100902,C85,PRI,PRIMO(A),NIN,NINGUNO,OCLM730609MPUMNR08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Dulce María,Páez,Karen,2013-01-08,False,PÁKD20130108HVZZRL02,True,MEXICO,PÁKD20130108,B97,AHI,AHIJADO(A),NIN,NINGUNO,OCLM860517HVZHYR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Paola,Frías,Kindelan,2010-05-27,False,FRKP20100527MAGRNL09,True,MEXICO,FRKP20100527,B86,AHI,AHIJADO(A),NIN,NINGUNO,OCLZ850412HPUMRundefined05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Patricio,Leiva,Nazario,2005-03-15,False,LENP20050315MPUVZT04,True,MEXICO,LENP20050315,A18,SOB,SOBRINO(A),NIN,NINGUNO,OCLZ850412HPUMRundefined05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Luis Fernando,Alicea,Olivas,2009-09-09,False,ALOL20090909MDFCVS01,True,MEXICO,ALOL20090909,D76,HER,HERMANO(A),NIN,NINGUNO,OCLZ850412HPUMRundefined05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Cristobal,Montez,Anguiano,2012-09-04,False,MOAC20120904MDFNGR04,True,MEXICO,MOAC20120904,C87,NIN,NINGUNO,NIN,NINGUNO,OCPA820109MDFHRJ08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Fernando,Aponte,Nájera,2009-09-10,False,APNF20090910HAGNJR07,True,MEXICO,APNF20090910,A69,HIJ,HIJO(A),NIN,NINGUNO,OCPA820109MDFHRJ08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Julio César,Delafuente,Merino,2012-01-11,False,DEMJ20120111HDFLRL03,True,MEXICO,DEMJ20120111,C17,NIN,NINGUNO,NIN,NINGUNO,OCPA820109MDFHRJ08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Fernando,Ulibarri,Hernádez,2011-05-08,False,ULHF20110508MSNBRR03,True,MEXICO,ULHF20110508,D66,SOB,SOBRINO(A),NIN,NINGUNO,OCQG840122MVZSZR07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Leticia,Jasso,Maestas,2008-05-02,False,JAML20080502MSNSST05,True,MEXICO,JAML20080502,D37,PRI,PRIMO(A),NIN,NINGUNO,OCQG840122MVZSZR07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Diego,Irizarry,Alvarado,2007-01-24,False,IRAD20070124HVZZVG02,True,MEXICO,IRAD20070124,B57,HIJ,HIJO(A),NIN,NINGUNO,OCQG840122MVZSZR07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Abril,Chacón,Irizarry,2012-08-13,False,CHIA20120813HPUHZR06,True,MEXICO,CHIA20120813,E16,PRI,PRIMO(A),NIN,NINGUNO,OCRH750327HSNSYM02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Cristina,Karem,Concepción,2013-11-06,False,KACC20131106MVZRNR03,True,MEXICO,KACC20131106,A40,HIJ,HIJO(A),NIN,NINGUNO,OCRH750327HSNSYM02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Abigail,Chacón,Alonso,2013-07-12,False,CHAA20130712HVZHNG05,True,MEXICO,CHAA20130712,E39,HER,HERMANO(A),NIN,NINGUNO,OCRH750327HSNSYM02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
