tipoOperacion,marca,modelo,anio,numeroSerieRegistro,tipoVehiculo.clave,tipoVehiculo.valor,titularBien.clave,titularBien.valor,valorAdquisicion.valor,valorAdquisicion.moneda,curp_funcionario,titular,transmisor,tercero,formaPago,fechaAdquisicion,lugarRegistro.pais,lugarRegistro.entidadFederativa.clave,lugarRegistro.entidadFederativa.valor,formaAdquisicion.clave,formaAdquisicion.valor,motivoBaja.clave,motivoBaja.valor
BAJA,bmw,2002,2016,66a007a9-fcb8-481c-94de-20336f4f2f0f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,438688.0,MXN,LERL720304MPUMLN06,,,,,,,,,,,,
SIN_CAMBIOS,Lamborgini,Urus,2015,7227b784-fcc4-499d-bad9-9707c0e0ceed,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,417325.0,MXN,LERL720304MPUMLN06,,,,,,,,,,,,
SIN_CAMBIOS,ford,escort 2h,2010,c37d27b9-17cd-4b6b-86b3-3356cfe0b38c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,604550.0,MXN,LERL720304MPUMLN06,,,,,,,,,,,,
AGREGAR,amc,hornet,2010,3a6dad4e-bf1e-4d54-a4b1-00ba9687b086,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,425401.0,MXN,LERL720304MPUMLN06,,,,,,,,,,,,
BAJA,mazda,rx-7 gs,2016,7ecadcb0-0ed4-4867-a605-1c43c5ac2fe3,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,694923.0,MXN,LERM790924HSNRSL06,,,,,,,,,,,,
BAJA,Mercedes Benz,AMG G,2013,1baceed9-a4d0-4d80-92fa-ad91c2b494c3,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,0.0,MXN,LERM790924HSNRSL06,,,,,,,,,,,,
BAJA,amc,hornet,2016,af85d2d1-8825-409d-9dad-9da3e172a885,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,681191.0,MXN,LERM790924HSNRSL06,,,,,,,,,,,,
BAJA,chevrolet,nova,2010,cf47a212-8ff9-4b72-940e-ebb81d41d790,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,671028.0,MXN,LERM790924HSNRSL06,,,,,,,,,,,,
SIN_CAMBIOS,buick,skylark limited,2016,d65936e1-947a-49fc-b228-d67c01420831,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,390489.0,MXN,LERM790924HSNRSL06,,,,,,,,,,,,
SIN_CAMBIOS,ford,granada,2010,7dc29087-3e49-4857-ac30-109001e0f2b2,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,518918.0,MXN,LERM790924HSNRSL06,,,,,,,,,,,,
AGREGAR,Tesla,S,2015,a5b15364-1fe2-4ba1-a12d-cbc2647d4f6d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,594484.0,MXN,LERM790924HSNRSL06,,,,,,,,,,,,
BAJA,honda,civic (auto),2014,e32f3987-c8d5-4797-ac14-f44636521263,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,596219.0,MXN,LERV840027MPUDYC05,,,,,,,,,,,,
BAJA,plymouth,satellite custom (sw),2013,f2a9595f-dffd-40a0-85e3-844a180984b7,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,499242.0,MXN,LERV840027MPUDYC05,,,,,,,,,,,,
BAJA,toyota,corona,2014,2b1cbdb9-9d24-485e-8515-ca8b38428d4c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,355781.0,MXN,LERV840027MPUDYC05,,,,,,,,,,,,
BAJA,ford,torino 500,2001,27f7228f-c88b-42aa-b870-59ea1307483c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,448387.0,MXN,LERV840027MPUDYC05,,,,,,,,,,,,
AGREGAR,volkswagen,1131 deluxe sedan,2002,d7026180-8e37-44e5-bfa2-175b1e3f0058,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,409465.0,MXN,LERV840027MPUDYC05,,,,,,,,,,,,
BAJA,datsun,1200,2011,7cc9606c-6699-4fc1-a120-45dedea5373c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,530285.0,MXN,LERX850915MSNRDM07,,,,,,,,,,,,
BAJA,oldsmobile,delta 88 royale,2002,7d37e2d8-bab1-488e-a660-e130335a2f2e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,509134.0,MXN,LERX850915MSNRDM07,,,,,,,,,,,,
BAJA,chevrolet,vega (sw),2009,fbd4cd30-a31b-47f8-893d-4ec23314c499,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,409974.0,MXN,LERX850915MSNRDM07,,,,,,,,,,,,
BAJA,amc,matador,2003,1abbfe48-bcb2-4604-bd91-2d4e06bacd73,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,311831.0,MXN,LERX850915MSNRDM07,,,,,,,,,,,,
BAJA,amc,concord dl 6,2008,7dd17eaa-dac4-477a-bcb1-f507da50cab7,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,471116.0,MXN,LERX850915MSNRDM07,,,,,,,,,,,,
AGREGAR,datsun,pl510,2009,37852680-c907-4d5b-a91e-9d3b0adc4afd,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,426494.0,MXN,LERX850915MSNRDM07,,,,,,,,,,,,
BAJA,toyota,carina,2016,964b2303-9753-49b3-9300-00b91e6511ac,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,488619.0,MXN,LERÁ890205HDFVLG03,,,,,,,,,,,,
BAJA,chevrolet,chevelle concours (sw),2015,ccbac6b2-7163-4c8f-a776-29bb2669805c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,518024.0,MXN,LERÁ890205HDFVLG03,,,,,,,,,,,,
BAJA,amc,gremlin,2008,b83630b3-bff6-4b9b-abe0-f13a77d67079,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,597062.0,MXN,LERÁ890205HDFVLG03,,,,,,,,,,,,
BAJA,chevrolet,chevelle malibu,2010,568bd580-313f-4ed0-8583-44cfa880d3e7,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,334432.0,MXN,LERÁ890205HDFVLG03,,,,,,,,,,,,
BAJA,honda,civic cvcc,2004,ca6c1301-0989-4579-806f-07738586b7d0,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,531607.0,MXN,LERÁ890205HDFVLG03,,,,,,,,,,,,
AGREGAR,honda,civic,2012,a575ccae-cf58-4296-934f-bc879ae757ce,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,491194.0,MXN,LERÁ890205HDFVLG03,,,,,,,,,,,,
BAJA,amc,concord,2014,991254cc-1e8f-4a4c-bf12-431fbb43875c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,681804.0,MXN,LESE770407HSNDLL05,,,,,,,,,,,,
BAJA,BMW,Z4,2009,511139e8-eac9-4573-8d5c-a922d08b6aa0,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,1100000.0,MXN,LESE770407HSNDLL05,,,,,,,,,,,,
BAJA,pontiac,safari (sw),2015,c224de01-67d0-4764-9092-09223f2aba79,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,717833.0,MXN,LESE770407HSNDLL05,,,,,,,,,,,,
BAJA,plymouth,fury gran sedan,2015,4aa7554b-4fdf-4ee6-b0ba-ebf17f57724e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,695153.0,MXN,LESE770407HSNDLL05,,,,,,,,,,,,
SIN_CAMBIOS,Audi,Q8,2016,c123b476-e79b-4400-b2a7-626f46f5fd46,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,551214.0,MXN,LESE770407HSNDLL05,,,,,,,,,,,,
SIN_CAMBIOS,ford,ranger,2012,1639535d-4072-4c4a-b318-f136e36075e5,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,705523.0,MXN,LESE770407HSNDLL05,,,,,,,,,,,,
AGREGAR,Tesla,S,2010,d8bba10b-2eab-4529-899c-2ee90cdee140,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,625867.0,MXN,LESE770407HSNDLL05,,,,,,,,,,,,
BAJA,cadillac,eldorado,2009,0b0c1ae9-bc7b-4fd9-a70e-f752ac858bb4,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,551671.0,MXN,LESE840503HVZLNL02,,,,,,,,,,,,
BAJA,plymouth,duster,2006,471d393f-1a57-476e-b559-ee8ea30df39a,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,402365.0,MXN,LESE840503HVZLNL02,,,,,,,,,,,,
BAJA,plymouth,volare custom,2009,7b5db5a0-2430-4d53-ad43-0351553ab5e0,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,360115.0,MXN,LESE840503HVZLNL02,,,,,,,,,,,,
BAJA,buick,skylark,2004,e6a84528-a8e7-4c97-b781-2e344d050e19,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,555840.0,MXN,LESE840503HVZLNL02,,,,,,,,,,,,
SIN_CAMBIOS,chevrolet,chevelle malibu classic,2005,020bd5c1-632e-4493-8bd2-467f7811bdaa,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,375661.0,MXN,LESE840503HVZLNL02,,,,,,,,,,,,
BAJA,chevrolet,vega 2300,2016,13ecb88d-33d1-43fb-9be9-ec301a585b97,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,382527.0,MXN,LESG710520HDFBNR06,,,,,,,,,,,,
BAJA,datsun,210,2005,dc5513bc-a4f7-4a85-864c-cfb247e53f75,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,329019.0,MXN,LESG710520HDFBNR06,,,,,,,,,,,,
SIN_CAMBIOS,pontiac,firebird,2009,31e54842-c1d0-48fc-9be1-9d0d2b841b7a,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,558787.0,MXN,LESG710520HDFBNR06,,,,,,,,,,,,
BAJA,amc,matador,2003,473e1555-3ab3-44b4-b3c8-e293e66cabed,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,385927.0,MXN,LESN890507MPUBVC09,,,,,,,,,,,,
BAJA,amc,hornet sportabout (sw),2007,0ffe0404-cf15-4c59-9976-d5e9db01a7d9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,338765.0,MXN,LESN890507MPUBVC09,,,,,,,,,,,,
BAJA,plymouth,volare,2001,1be9e51f-5361-4392-a647-7bb375d28274,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,377577.0,MXN,LESN890507MPUBVC09,,,,,,,,,,,,
BAJA,amc,concord d/l,2002,16790474-1739-4d63-a2af-c5c22d2975d9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,428844.0,MXN,LESN890507MPUBVC09,,,,,,,,,,,,
BAJA,amc,concord d/l,2003,06fd7060-9308-4da3-ac0a-6a7d7283fb2c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,359637.0,MXN,LESN890507MPUBVC09,,,,,,,,,,,,
SIN_CAMBIOS,toyota,carina,2002,11629c9f-eda9-4cc3-ade9-60260110150e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,320708.0,MXN,LESN890507MPUBVC09,,,,,,,,,,,,
BAJA,datsun,710,2010,4756dce5-d335-494c-a895-cb201542b933,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,538777.0,MXN,LESV840710HVZNLL06,,,,,,,,,,,,
BAJA,Mercedes Benz,AMG G,2013,e442e51c-f70c-4942-9a83-5f8baedc005d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,0.0,MXN,LESV840710HVZNLL06,,,,,,,,,,,,
BAJA,datsun,510 hatchback,2014,0a64b0e6-e1ec-4506-8f96-c13762b74c23,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,554503.0,MXN,LESV840710HVZNLL06,,,,,,,,,,,,
BAJA,Audi,Q8,2016,50a0428b-0cf1-4553-a9a6-9d5cb8431b15,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,790147.0,MXN,LESV840710HVZNLL06,,,,,,,,,,,,
SIN_CAMBIOS,triumph,tr7 coupe,2016,792038bd-3993-44e5-8cf9-2ca0b23c2619,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,510648.0,MXN,LESV840710HVZNLL06,,,,,,,,,,,,
SIN_CAMBIOS,chevrolet,chevelle concours (sw),2013,352a172e-e766-49f0-983d-cc8eacde37d9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,579890.0,MXN,LESV840710HVZNLL06,,,,,,,,,,,,
AGREGAR,chevrolet,cavalier 2-door,2011,8112a46f-9a82-446b-8030-8fbbff94b7bc,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,510627.0,MXN,LESV840710HVZNLL06,,,,,,,,,,,,
BAJA,chevrolet,vega,2012,038a906a-6753-4016-9d06-58041c50ba19,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,386649.0,MXN,LETA731007HVZRVF07,,,,,,,,,,,,
BAJA,volkswagen,rabbit custom diesel,2009,8524fb28-ec50-46b8-8673-8c7b06aed604,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,562665.0,MXN,LETA731007HVZRVF07,,,,,,,,,,,,
BAJA,chevrolet,impala,2011,3251af3b-464a-4ee4-ad7e-08ab2e9d8bca,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,333158.0,MXN,LETA731007HVZRVF07,,,,,,,,,,,,
BAJA,ford,galaxie 500,2009,c537effd-bd95-4c00-b6bf-9edf6068660d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,380663.0,MXN,LETA731007HVZRVF07,,,,,,,,,,,,
BAJA,peugeot,504,2013,3854ac5c-8faf-42da-8355-9a2fedf69022,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,528145.0,MXN,LETA731007HVZRVF07,,,,,,,,,,,,
SIN_CAMBIOS,chevrolet,citation,2004,93406291-0d89-4083-8214-3e1abf7c1ce5,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,590754.0,MXN,LETA731007HVZRVF07,,,,,,,,,,,,
BAJA,chevrolet,nova,2008,32e711b2-54bc-4390-ac80-10c629f08d3b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,534398.0,MXN,LETC730009HVZBRS05,,,,,,,,,,,,
BAJA,chevrolet,woody,2002,b8865d14-b086-410f-96d0-78324d9e58e9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,545569.0,MXN,LETC730009HVZBRS05,,,,,,,,,,,,
BAJA,datsun,1200,2016,109c69f1-a610-42c6-b68f-084d84e5fd9c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,594966.0,MXN,LETC730009HVZBRS05,,,,,,,,,,,,
SIN_CAMBIOS,buick,estate wagon (sw),2011,3b0d0c1b-45f3-44b1-b268-36b07e53d603,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,418661.0,MXN,LETC730009HVZBRS05,,,,,,,,,,,,
BAJA,datsun,210,1980,69aadbe0-1dd5-4399-83ed-e1e7aaadfea0,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,336546.0,MXN,LEVJ720915HVZBLL06,,,,,,,,,,,,
BAJA,plymouth,valiant,1976,3dc86dbc-8c2e-4435-aa6a-1e914d4b3f01,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,240128.0,MXN,LEVJ720915HVZBLL06,,,,,,,,,,,,
BAJA,dodge,monaco brougham,1977,0d7ee050-8e81-4622-96ba-f517bc9d3bf8,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,284788.0,MXN,LEVJ720915HVZBLL06,,,,,,,,,,,,
SIN_CAMBIOS,chevrolet,chevelle malibu,1970,e1a44d07-3a97-4873-afc9-611371ec34bd,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,252943.0,MXN,LEVJ720915HVZBLL06,,,,,,,,,,,,
BAJA,dodge,colt,2015,f6be8f93-b02a-4c5c-b4d2-0d16b4615208,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,749269.0,MXN,LEVM730622MDFNNN08,,,,,,,,,,,,
BAJA,Tesla,S,2014,8c4a9dcf-6462-4716-909c-1165ac048fd9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,3100000.0,MXN,LEVM730622MDFNNN08,,,,,,,,,,,,
BAJA,chevrolet,citation,2010,0e998721-c5b8-4a9c-9efe-18d0aaa7fa59,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,479348.0,MXN,LEVM730622MDFNNN08,,,,,,,,,,,,
BAJA,ford,country squire (sw),2012,057c41e2-3ddc-4059-851a-2bce2bd05129,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,737142.0,MXN,LEVM730622MDFNNN08,,,,,,,,,,,,
BAJA,peugeot,504 (sw),2012,17a3980f-0c33-4a79-8f0b-42d32d782978,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,498336.0,MXN,LEVM730622MDFNNN08,,,,,,,,,,,,
SIN_CAMBIOS,plymouth,volare custom,2010,35ebda27-20a3-4f43-863d-c7883bc6ae7b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,682502.0,MXN,LEVM730622MDFNNN08,,,,,,,,,,,,
SIN_CAMBIOS,mercury,capri v6,2010,435ee828-d876-4530-991d-2483f830e45b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,610022.0,MXN,LEVM730622MDFNNN08,,,,,,,,,,,,
AGREGAR,BMW,Z4,2015,79238d64-40d1-4419-b57a-ffafb0a2ec02,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,584107.0,MXN,LEVM730622MDFNNN08,,,,,,,,,,,,
BAJA,amc,hornet sportabout (sw),2009,d7ac50b9-85e5-4712-a1b7-fd7e756e09eb,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,351410.0,MXN,LEVM890509HAGVLC07,,,,,,,,,,,,
BAJA,toyota,corolla,2011,cd156fb9-b559-4ada-8a06-018ba4a7de27,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,497932.0,MXN,LEVM890509HAGVLC07,,,,,,,,,,,,
BAJA,fiat,128,2003,277e6897-9c37-4c78-b086-9079be1733be,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,477837.0,MXN,LEVM890509HAGVLC07,,,,,,,,,,,,
BAJA,audi,100ls,2006,e1b2f279-ec49-418e-869e-e8944e7fe7af,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,489190.0,MXN,LEVM890509HAGVLC07,,,,,,,,,,,,
BAJA,mazda,rx-7 gs,2016,f2d038e4-33df-458a-ba91-741416b2d26f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,481669.0,MXN,LEVM890509HAGVLC07,,,,,,,,,,,,
BAJA,ford,ranger,2013,24a5ca68-59aa-456d-82fa-43cfc7149907,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,542809.0,MXN,LEVM890509HAGVLC07,,,,,,,,,,,,
AGREGAR,saab,99le,2016,bb47dc31-3a4c-429f-b3f8-0fbb2b74d004,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,460951.0,MXN,LEVM890509HAGVLC07,,,,,,,,,,,,
BAJA,oldsmobile,cutlass ls,2006,3647f478-cba3-47cc-b2a8-284217e3eaee,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,495835.0,MXN,LEÁB860211HPUDLL04,,,,,,,,,,,,
BAJA,amc,gremlin,2006,75abd7ce-e5b3-405b-9214-fbc695a75d14,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,458121.0,MXN,LEÁB860211HPUDLL04,,,,,,,,,,,,
BAJA,datsun,b210 gx,2010,e322145b-6f80-4ec9-abf6-a57e6a903f09,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,423243.0,MXN,LEÁB860211HPUDLL04,,,,,,,,,,,,
SIN_CAMBIOS,chevrolet,impala,2008,bb72792b-0d09-44c7-a2e2-a2fff0f4ec27,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,325105.0,MXN,LEÁB860211HPUDLL04,,,,,,,,,,,,
BAJA,pontiac,safari (sw),2016,18bec43d-de02-4d0c-9173-c5c128ae5a1c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,704547.0,MXN,LIAA710909MDFMNF03,,,,,,,,,,,,
BAJA,Lamborgini,Urus,2012,3840bfac-dbc7-4e5a-85df-a96834536efc,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,4200000.0,MXN,LIAA710909MDFMNF03,,,,,,,,,,,,
BAJA,saab,99e,2015,93be6c23-4c3d-4744-af55-aa0292d8e51c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,777709.0,MXN,LIAA710909MDFMNF03,,,,,,,,,,,,
SIN_CAMBIOS,plymouth,volare premier v8,2013,9c24173c-9b13-4960-972a-ef909f98630f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,695756.0,MXN,LIAA710909MDFMNF03,,,,,,,,,,,,
SIN_CAMBIOS,Audi,Q8,2010,523768a2-e0de-4e25-801f-e9b8ad522992,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,689220.0,MXN,LIAA710909MDFMNF03,,,,,,,,,,,,
SIN_CAMBIOS,Jaguar,F-Type,2011,5bafc025-ca63-4a7d-8f6d-954b6d57154a,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,672643.0,MXN,LIAA710909MDFMNF03,,,,,,,,,,,,
BAJA,toyota,corolla,2002,fc1f57e1-45b6-4067-a673-b2a4da37d800,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,576117.0,MXN,LICL810224HVZRRC08,,,,,,,,,,,,
BAJA,ford,pinto,2006,18a633e9-d04e-4535-8cd8-1784690d62e1,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,374966.0,MXN,LICL810224HVZRRC08,,,,,,,,,,,,
BAJA,volkswagen,rabbit,2002,dd6074a2-d608-4eb4-86d6-9a2a3872505d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,315401.0,MXN,LICL810224HVZRRC08,,,,,,,,,,,,
BAJA,dodge,aspen se,2004,ae1dc163-0ccc-47bc-b849-255511c385e7,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,368870.0,MXN,LICL810224HVZRRC08,,,,,,,,,,,,
SIN_CAMBIOS,pontiac,sunbird coupe,2012,c5fa8fa3-4193-4e08-a57a-9389d4da1f65,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,309559.0,MXN,LICL810224HVZRRC08,,,,,,,,,,,,
BAJA,dodge,aspen se,1976,0840f69c-026b-4d66-aed2-41685e90a05c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,120007.0,MXN,LICS860927HVZNRL06,,,,,,,,,,,,
BAJA,toyouta,corona mark ii (sw),1972,f219cf47-7aeb-48c7-b6ec-f2c3bd2567b1,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,217900.0,MXN,LICS860927HVZNRL06,,,,,,,,,,,,
SIN_CAMBIOS,ford,mustang ii,1975,5c003661-3361-4313-9921-b161f2c21f8f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,302676.0,MXN,LICS860927HVZNRL06,,,,,,,,,,,,
SIN_CAMBIOS,plymouth,satellite custom (sw),2015,e51565e5-95e1-4095-a31d-da5d5d47ed0b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,467221.0,MXN,LIEJ841102MVZMCS03,,,,,,,,,,,,
BAJA,amc,hornet,2010,6a20266c-4b08-4f04-a196-c1ebed91a4d9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,412440.0,MXN,LIFE710922MAGRRS01,,,,,,,,,,,,
BAJA,volvo,244dl,2008,7cbad57b-9a10-4f2c-ab2f-e43491b667dc,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,515399.0,MXN,LIFE710922MAGRRS01,,,,,,,,,,,,
BAJA,audi,100 ls,2004,ad4c0a0d-0331-41f0-ab22-c0c9fc10bc37,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,379380.0,MXN,LIFE710922MAGRRS01,,,,,,,,,,,,
BAJA,plymouth,grand fury,2000,83e321e7-813e-4382-b2fa-6bda136521fa,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,571091.0,MXN,LIFE710922MAGRRS01,,,,,,,,,,,,
BAJA,plymouth,reliant,2005,cddf18d3-d9f8-46d1-8d76-dd5e90316e48,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,536344.0,MXN,LIFE710922MAGRRS01,,,,,,,,,,,,
SIN_CAMBIOS,plymouth,valiant,2012,f5ac23e0-023f-4fb5-9d74-cbe4652e8231,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,305143.0,MXN,LIFE710922MAGRRS01,,,,,,,,,,,,
BAJA,pontiac,safari (sw),2006,31ba3824-4736-40ca-a93e-0e5d86166942,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,458740.0,MXN,LILC820423HSNNCR05,,,,,,,,,,,,
BAJA,chevrolet,chevelle malibu classic,2005,621ae591-9944-42e4-a63a-98f7286f9265,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,393445.0,MXN,LILC820423HSNNCR05,,,,,,,,,,,,
BAJA,dodge,d100,2016,d693869e-79fa-48a5-855d-f28b87598244,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,521866.0,MXN,LILC820423HSNNCR05,,,,,,,,,,,,
AGREGAR,subaru,,2004,b21d331e-fa19-48fd-a2ea-befbf43eaece,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,456301.0,MXN,LILC820423HSNNCR05,,,,,,,,,,,,
BAJA,datsun,310,1980,f42470e5-f6ca-4de2-8732-8096fecb0e74,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,339612.0,MXN,LIMA800412MAGRRR02,,,,,,,,,,,,
